gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
EVI2B,,,,no,1.248,1.857,14289,21697,0.574,ENSG00000185862,Protein EVI2B (Ecotropic viral integration site 2B protein homolog) (EVI-2B) (CD antigen CD361),Membrane,"alveolar macrophage;lung macrophage;hematopoietic cell;granulocyte;neutrophil;CD141-positive myeloid dendritic cell;IgG memory B cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;B cell;peripheral blood mononuclear cell;myeloid cell;myelocyte",
EWSR1,,,,no,30.151,34.825,345313,406921,0.208,ENSG00000182944,RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein),Nucleus,glioblast;Schwann cell precursor;large pre-B-II cell,
EZH2,,,,no,1.851,2.194,21194,25631,0.245,ENSG00000106462,Histone-lysine N-methyltransferase EZH2,Nucleus,"double-positive, alpha-beta thymocyte;DN4 thymocyte;precursor B cell;large pre-B-II cell;pro-B cell",
FCER2,,,,no,0.081,0.072,931,836,-0.184,ENSG00000104921,Low affinity immunoglobulin epsilon Fc receptor (BLAST-2) (C-type lectin domain family 4 member J) (Fc-epsilon-RII) (Immunoglobulin E-binding factor) (Lymphocyte IgE receptor) (CD antigen CD23),Cell membrane,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;mononuclear cell;lymphocyte;B cell;immature B cell;transitional stage B cell;IgM plasma cell,
FCGR2B,,,,no,0.251,0.606,2873,7078,1.272,ENSG00000072694,Low affinity immunoglobulin gamma Fc region receptor II-b (IgG Fc receptor II-b) (CDw32) (Fc-gamma RII-b) (Fc-gamma-RIIb) (FcRII-b) (CD antigen CD32),Cell membrane,"alternatively activated macrophage;colon macrophage;basophil;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;CD1c-positive myeloid dendritic cell;dendritic cell, human;unswitched memory B cell",
FCMR,,,,no,0.347,0.367,3978,4287,0.079,ENSG00000162894,Fas apoptotic inhibitory molecule 3 (IgM Fc fragment receptor) (Regulator of Fas-induced apoptosis Toso),Secreted,"hematopoietic cell;leukocyte;professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;mononuclear cell;lymphocyte;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;regulatory T cell;naive T cell;DN3 thymocyte;DN4 thymocyte;double negative T regulatory cell;B cell;immature B cell;transitional stage B cell",
FCRL1,,,,no,0.025,0.028,287,331,0.177,ENSG00000163534,Fc receptor-like protein 1 (FcR-like protein 1) (FcRL1) (Fc receptor homolog 1) (FcRH1) (IFGP family protein 1) (hIFGP1) (Immune receptor translocation-associated protein 5) (CD antigen CD307a),Cell membrane,mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1b B cell;follicular B cell;mononuclear cell;lymphocyte;B cell;immature B cell;transitional stage B cell,
FCRL2,,,,no,0.03,0.023,340,271,-0.356,ENSG00000132704,Fc receptor-like protein 2 (FcR-like protein 2) (FcRL2) (Fc receptor homolog 2) (FcRH2) (IFGP family protein 4) (Immunoglobulin receptor translocation-associated protein 4) (SH2 domain-containing phosphatase anchor protein 1) (CD antigen CD307b),Cell membrane,mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;B cell;transitional stage B cell,
FCRL3,,,,no,0.04,0.032,458,374,-0.321,ENSG00000160856,Fc receptor-like protein 3 (FcR-like protein 3) (FcRL3) (Fc receptor homolog 3) (FcRH3) (IFGP family protein 3) (hIFGP3) (Immune receptor translocation-associated protein 3) (MAIA) (SH2 domain-containing phosphatase anchor protein 2) (CD antigen CD307c),Cell membrane,mature B cell;memory B cell;unswitched memory B cell;naive B cell;follicular B cell;memory regulatory T cell;B cell;transitional stage B cell,
FCRL5,,,,no,0.034,0.099,391,1151,1.529,ENSG00000143297,Fc receptor-like protein 5 (FcR-like protein 5) (FcRL5) (BXMAS1) (Fc receptor homolog 5) (FcRH5) (Immune receptor translocation-associated protein 2) (CD antigen CD307e),Cell membrane,mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;follicular B cell;B cell;immature B cell;transitional stage B cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell,
FCRLA,,,,no,0.025,,288,0,,ENSG00000132185,Fc receptor-like A (Fc receptor homolog expressed in B-cells) (Fc receptor-like and mucin-like protein 1) (Fc receptor-like protein) (Fc receptor-related protein X) (FcRX),Cytoplasm,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;B cell;immature B cell;precursor B cell;small pre-B-II cell;pre-B-I cell;transitional stage B cell,
FGF23,,,,no,0.02,,227,0,,ENSG00000118972,Fibroblast growth factor 23 (FGF-23) (Phosphatonin) (Tumor-derived hypophosphatemia-inducing factor),Secreted,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta T cell;mature NK T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;B cell;innate lymphoid cell;natural killer cell;myeloid cell",FGF
FKBP11,,,,no,15.625,14.172,178955,165594,-0.141,ENSG00000134285,Peptidyl-prolyl cis-trans isomerase FKBP11 (PPIase FKBP11),Membrane,pancreatic acinar cell;acinar cell;plasmablast;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;osteoblast;tracheobronchial serous cell,
FLI1,,,,no,1.253,1.669,14349,19496,0.413,ENSG00000151702,Friend leukemia integration 1 transcription factor (Proto-oncogene Fli-1) (Transcription factor ERGB),Nucleus,cardiac endothelial cell;late pro-B cell;immature innate lymphoid cell,
HMGA1,,,,no,5.065,4.995,58009,58364,-0.02,ENSG00000137309,High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1) (High mobility group protein R),Nucleus;Chromosome,endothelial cell of umbilical vein;epithelial cell of urethra;eosinophil;professional antigen presenting cell;dendritic cell;large pre-B-II cell;erythroid progenitor cell;proerythroblast;primitive red blood cell;basophil mast progenitor cell;early lymphoid progenitor;fraction A pre-pro B cell,
HMGB2,,,,no,0.558,0.318,6396,3717,-0.812,ENSG00000164104,High mobility group protein B2 (High mobility group protein 2) (HMG-2),Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;large pre-B-II cell;promonocyte;erythroid lineage cell;primitive red blood cell;myelocyte;hematopoietic precursor cell;pro-B cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell",
HMGB3,,,,no,1.934,1.249,22151,14597,-0.631,ENSG00000029993,High mobility group protein B3 (High mobility group protein 2a) (HMG-2a) (High mobility group protein 4) (HMG-4),Nucleus,extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;large pre-B-II cell,
HYOU1,,,,no,30.078,28.907,344481,337771,-0.057,ENSG00000149428,Hypoxia up-regulated protein 1 (150 kDa oxygen-regulated protein) (ORP-150) (170 kDa glucose-regulated protein) (GRP-170),Endoplasmic reticulum lumen,plasmablast;IgG plasmablast;IgA plasmablast,
ICAM3,,,,no,0.934,1.13,10698,13209,0.275,ENSG00000076662,Intercellular adhesion molecule 3 (ICAM-3) (CDw50) (ICAM-R) (CD antigen CD50),Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;hematopoietic cell;CD141-positive myeloid dendritic cell;B-1a B cell;T-helper 2 cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;pro-T cell;early T lineage precursor",
ICOSLG,,,,no,1.006,1.235,11518,14426,0.296,ENSG00000160223,ICOS ligand (B7 homolog 2) (B7-H2) (B7-like protein Gl50) (B7-related protein 1) (B7RP-1) (CD antigen CD275),Cell membrane,IgG-negative class switched memory B cell,
IFNAR2,,,,no,4.256,4.007,48740,46824,-0.087,ENSG00000159110,Interferon alpha/beta receptor 2 (IFN-R-2) (IFN-alpha binding protein) (IFN-alpha/beta receptor 2) (Interferon alpha binding protein) (Type I interferon receptor 2),Secreted,plasma cell;IgG plasma cell;IgM plasma cell,IFN-I
IGHE,,,,no,0.011,,121,0,,ENSG00000211891,Immunoglobulin heavy constant epsilon (Ig epsilon chain C region) (Ig epsilon chain C region ND),Cell membrane,class switched memory B cell;follicular B cell;transitional stage B cell,
IKZF3,,,,no,0.187,0.43,2137,5021,1.203,ENSG00000161405,Zinc finger protein Aiolos (Ikaros family zinc finger protein 3),Nucleus,"mature B cell;memory B cell;IgG memory B cell;germinal center B cell;lymphocyte;alpha-beta T cell;mature alpha-beta T cell;memory regulatory T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;mature T cell;B cell;DN1 thymic pro-T cell",
IL16,,,,no,1.078,2.041,12344,23853,0.921,ENSG00000172349,Pro-interleukin-16,Cytoplasm;Nucleus,B-1a B cell;double negative T regulatory cell;group 2 innate lymphoid cell,IL16
IL4R,,,,no,4.058,3.708,46475,43324,-0.13,ENSG00000077238,Interleukin-4 receptor subunit alpha (IL-4 receptor subunit alpha) (IL-4R subunit alpha) (IL-4R-alpha) (IL-4RA) (CD antigen CD124),Cell membrane,IgG-negative class switched memory B cell;naive B cell;T cell,IL2;IL4
IRF1,,,,no,8.716,6.71,99826,78402,-0.377,ENSG00000125347,Interferon regulatory factor 1 (IRF-1),Nucleus,"vasa recta ascending limb cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;gut endothelial cell;surface ectodermal cell;IgG-negative class switched memory B cell;mature alpha-beta T cell;mucosal invariant T cell;CD16-negative, CD56-bright natural killer cell, human;group 2 innate lymphoid cell, human",
IRF4,,,,no,0.075,0.207,860,2422,1.465,ENSG00000137265,Interferon regulatory factor 4 (IRF-4) (Lymphocyte-specific interferon regulatory factor) (LSIRF) (Multiple myeloma oncogene 1) (NF-EM5),Nucleus,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast;IgG plasmablast;IgA plasmablast;mononuclear cell;lymphocyte;B cell;precursor B cell;small pre-B-II cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell",
IRF7,,,,no,0.991,0.876,11346,10237,-0.177,ENSG00000185507,Interferon regulatory factor 7 (IRF-7),Nucleus;Cytoplasm,"bone marrow cell;granulocyte monocyte progenitor cell;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;IgG plasma cell;common dendritic progenitor",
IRF8,,,,no,0.3,0.713,3433,8331,1.25,ENSG00000140968,Interferon regulatory factor 8 (IRF-8) (Interferon consensus sequence-binding protein) (H-ICSBP) (ICSBP),Nucleus,"bone marrow cell;granulocyte monocyte progenitor cell;leukocyte;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;dendritic cell, human;mature B cell;memory B cell;B-1b B cell;follicular B cell;germinal center B cell;monocyte;B cell;common dendritic progenitor;macrophage dendritic cell progenitor;pre-conventional dendritic cell;early T lineage precursor",
ITGB7,,,,no,0.169,0.284,1930,3322,0.755,ENSG00000139626,Integrin beta-7 (Gut homing receptor beta subunit),Cell membrane,"plasmablast;IgA plasmablast;lymphocyte;CD8-positive, alpha-beta cytotoxic T cell;exhausted T cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;CD16-positive, CD56-dim natural killer cell, human;group 2 innate lymphoid cell",FN1;CDH1;L1CAM;MADCAM;VCAM
KHDRBS1,,,,no,17.778,18.201,203611,212669,0.034,ENSG00000121774,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)",Nucleus,glioblast;Schwann cell precursor;large pre-B-II cell,
KLHL14,,,,no,0.053,0.037,606,428,-0.531,ENSG00000197705,Kelch-like protein 14 (Protein interactor of Torsin-1A) (Printor) (Protein interactor of torsinA),Cytoplasm,B-1a B cell;IgG plasmablast;small pre-B-II cell;IgG plasma cell;IgM plasma cell,
KRTCAP2,,,,no,10.266,11.616,117573,135730,0.178,ENSG00000163463,Keratinocyte-associated protein 2 (KCP-2) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2) (Oligosaccharyl transferase subunit KCP2),Endoplasmic reticulum,type II pneumocyte;plasmablast;IgA plasma cell,
LEF1,,,,no,0.195,0.161,2233,1887,-0.272,ENSG00000138795,Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha),Nucleus,"T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;naive T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;late pro-B cell;neuron",
LILRA4,,,,no,0.059,0.067,673,782,0.188,ENSG00000239961,Leukocyte immunoglobulin-like receptor subfamily A member 4 (CD85 antigen-like family member G) (Immunoglobulin-like transcript 7) (ILT-7) (CD antigen CD85g),Cell membrane,"dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;unswitched memory B cell;follicular B cell;transitional stage B cell;common dendritic progenitor",
LILRB4,,,,no,0.409,0.297,4679,3466,-0.462,ENSG00000186818,Leukocyte immunoglobulin-like receptor subfamily B member 4 (B4) (CD85 antigen-like family member K) (Immunoglobulin-like transcript 3) (ILT-3) (Leukocyte immunoglobulin-like receptor 5) (LIR-5) (Monocyte inhibitory receptor HM18) (CD antigen CD85k),Cell membrane,"alternatively activated macrophage;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast",LAIR1
LMNB1,,,,no,1.766,1.734,20225,20258,-0.027,ENSG00000113368,Lamin-B1,Nucleus lamina,DN4 thymocyte;precursor B cell;large pre-B-II cell;common dendritic progenitor;hematopoietic precursor cell;pro-B cell;fraction A pre-pro B cell,
LRRC59,,,,no,37.032,30.636,424125,357978,-0.274,ENSG00000108829,Leucine-rich repeat-containing protein 59 (Ribosome-binding protein p34) (p34),Microsome membrane,plasmablast;osteoblast,
LY9,,,,no,0.078,0.118,890,1376,0.6,ENSG00000122224,T-lymphocyte surface antigen Ly-9 (Cell surface molecule Ly-9) (Lymphocyte antigen 9) (SLAM family member 3) (SLAMF3) (Signaling lymphocytic activation molecule 3) (CD antigen CD229),Membrane,mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1b B cell;follicular B cell;B cell,
LY96,,,,no,0.936,1.043,10715,12189,0.157,ENSG00000154589,Lymphocyte antigen 96 (Ly-96) (ESOP-1) (Protein MD-2),Secreted,macrophage;alveolar macrophage;colon macrophage;lung macrophage;Hofbauer cell;IgA plasma cell,
MAD1L1,,,,no,3.344,4.067,38299,47527,0.283,ENSG00000002822,Mitotic spindle assembly checkpoint protein MAD1 (Mitotic arrest deficient 1-like protein 1) (MAD1-like protein 1) (Mitotic checkpoint MAD1 protein homolog) (HsMAD1) (hMAD1) (Tax-binding protein 181),Nucleus,small pre-B-II cell;pre-B-I cell,
MAD2L1,,,,no,0.986,0.776,11295,9068,-0.346,ENSG00000164109,Mitotic spindle assembly checkpoint protein MAD2A (HsMAD2) (Mitotic arrest deficient 2-like protein 1) (MAD2-like protein 1),Nucleus,pro-B cell;fraction A pre-pro B cell,
MAN1A1,,,,no,27.64,25.525,316555,298256,-0.115,ENSG00000111885,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",Golgi apparatus membrane,dermis microvascular lymphatic vessel endothelial cell;enucleate erythrocyte;IgG plasmablast;adipocyte of breast,
MAP1LC3B,,,,no,9.934,6.005,113776,70169,-0.726,ENSG00000140941,Microtubule-associated proteins 1A/1B light chain 3B (Autophagy-related protein LC3 B) (Autophagy-related ubiquitin-like modifier LC3 B) (MAP1 light chain 3-like protein 2) (MAP1A/MAP1B light chain 3 B) (MAP1A/MAP1B LC3 B) (Microtubule-associated protein 1 light chain 3 beta),Cytoplasmic vesicle,epithelial cell of uterus;pro-B cell,
MCM7,,,,no,6.862,7.165,78592,83723,0.062,ENSG00000166508,DNA replication licensing factor MCM7,Nucleus,alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;large pre-B-II cell;primitive red blood cell;fraction A pre-pro B cell,
MDM4,,,,no,5.287,6.241,60556,72924,0.239,ENSG00000198625,Protein Mdm4 (Double minute 4 protein) (Mdm2-like p53-binding protein) (Protein Mdmx) (p53-binding protein Mdm4),Nucleus,IgG-negative class switched memory B cell;precursor B cell;pro-B cell,
MEF2C,,,,no,0.992,1.208,11359,14119,0.285,ENSG00000081189,Myocyte-specific enhancer factor 2C (Myocyte enhancer factor 2C),Nucleus,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;liver dendritic cell;B cell;early lymphoid progenitor;pro-B cell;glutamatergic neuron;osteoblast,
MKI67,,,,no,0.406,0.307,4650,3590,-0.402,ENSG00000148773,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67),Chromosome,"IgG plasmablast;IgA plasmablast;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;DN4 thymocyte;B cell;large pre-B-II cell;promonocyte;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell;salivary gland cell",
MLXIP,,,,no,12.175,13.295,139438,155352,0.127,ENSG00000175727,MLX-interacting protein (Class E basic helix-loop-helix protein 36) (bHLHe36) (Transcriptional activator MondoA),Cytoplasm,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;intestinal enteroendocrine cell;enteroendocrine cell of colon;late pro-B cell,
MME,,,,no,0.137,0.065,1565,764,-1.063,ENSG00000196549,Neprilysin,Cell membrane,enterocyte of epithelium of small intestine;epithelial cell of small intestine;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;kidney glomerular epithelial cell;podocyte;precursor B cell;pre-B-I cell;late pro-B cell;pro-B cell;medium spiny neuron;preadipocyte;white fat cell;brown fat cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,
MS4A1,,,,no,0.09,0.111,1033,1297,0.299,ENSG00000156738,B-lymphocyte antigen CD20 (B-lymphocyte surface antigen B1) (Bp35) (Leukocyte surface antigen Leu-16) (Membrane-spanning 4-domains subfamily A member 1) (CD antigen CD20),Cell membrane,hematopoietic cell;leukocyte;professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;mononuclear cell;lymphocyte;B cell;immature B cell;precursor B cell;small pre-B-II cell;transitional stage B cell;plasma cell;IgM plasma cell,
MX1,,,,no,3.997,3.217,45780,37585,-0.313,ENSG00000157601,Interferon-induced GTP-binding protein Mx1 (Interferon-induced protein p78) (IFI-78K) (Interferon-regulated resistance GTP-binding protein MxA) (Myxoma resistance protein 1) (Myxovirus resistance protein 1),Cytoplasm,"plasmacytoid dendritic cell, human;dendritic cell, human;IgA plasmablast;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human",
MYB,,,,no,0.145,0.105,1662,1230,-0.463,ENSG00000118513,Transcriptional activator Myb (Proto-oncogene c-Myb),Nucleus,brush cell of trachebronchial tree;brush cell of bronchus;bone marrow cell;granulocyte monocyte progenitor cell;precursor B cell;late pro-B cell;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;promyelocyte;basophil mast progenitor cell;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor,
MYBL2,,,,no,3.288,2.79,37657,32599,-0.237,ENSG00000101057,Myb-related protein B (B-Myb) (Myb-like protein 2),Nucleus,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;germinal center B cell",
MZB1,,,,no,0.054,0.385,619,4497,2.832,ENSG00000170476,Marginal zone B- and B1-cell-specific protein (Mesenteric estrogen-dependent adipose 7) (MEDA-7) (Plasma cell-induced resident endoplasmic reticulum protein) (Plasma cell-induced resident ER protein) (pERp1) (Proapoptotic caspase adapter protein),Cytoplasm,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;plasmablast;IgG plasmablast;IgA plasmablast;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;precursor B cell;small pre-B-II cell;pre-B-I cell;late pro-B cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;common dendritic progenitor;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;pro-T cell;early T lineage precursor;common lymphoid progenitor",
NCF1,,,,no,0.709,1.514,8121,17687,1.094,ENSG00000158517,Neutrophil cytosol factor 1 (NCF-1) (47 kDa autosomal chronic granulomatous disease protein) (47 kDa neutrophil oxidase factor) (NCF-47K) (Neutrophil NADPH oxidase factor 1) (Nox organizer 2) (Nox-organizing protein 2) (SH3 and PX domain-containing protein 1A) (p47-phox),Cytoplasm,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;immature neutrophil;leukocyte;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;mature B cell;naive B cell;B-1a B cell;B-1b B cell;germinal center B cell;plasmablast;myeloid leukocyte;monocyte;CD14-positive monocyte;B cell;immature B cell;small pre-B-II cell;pre-B-I cell;myelocyte",
NCOA3,,,,no,5.617,5.999,64331,70095,0.095,ENSG00000124151,Nuclear receptor coactivator 3 (NCoA-3),Cytoplasm;Nucleus,cardiac endothelial cell;IgA plasmablast;papillary tips cell,
NFKB2,,,,no,9.249,11.489,105927,134241,0.313,ENSG00000077150,Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10) (Lyt10),Nucleus;Cytoplasm,medullary thymic epithelial cell;IgG memory B cell;group 2 innate lymphoid cell,
NR4A1,,,,no,13.472,14.389,154293,168137,0.095,ENSG00000123358,Nuclear receptor subfamily 4immunitygroup A member 1 (Early response protein NAK1) (Nuclear hormone receptor NUR/77) (Nur77) (Orphan nuclear receptor HMR) (Orphan nuclear receptor TR3) (ST-59) (Testicular receptor 3),Nucleus,intestinal crypt stem cell of large intestine;paneth cell of epithelium of small intestine;vascular associated smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;B cell;tendon cell,
NUSAP1,,,,no,0.434,0.38,4970,4440,-0.192,ENSG00000137804,Nucleolar and spindle-associated protein 1 (NuSAP),Cytoplasm,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
OGG1,,,,no,0.461,0.398,5279,4650,-0.212,ENSG00000114026,N-glycosylase/DNA lyase,Nucleus,germinal center B cell,
ORAI2,,,,no,2.264,2.21,25928,25827,-0.035,ENSG00000160991,Protein orai-2 (CAP-binding protein complex-interacting protein 2) (Transmembrane protein 142B),Membrane,IgG memory B cell;IgG-negative class switched memory B cell,
PABPC4,,,,no,37.964,42.059,434796,491449,0.148,ENSG00000090621,Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP),Cytoplasm,intestinal crypt stem cell of large intestine;pancreatic acinar cell;acinar cell;IgA plasma cell,
PAIP2,,,,no,14.023,11.041,160604,129011,-0.345,ENSG00000120727,Polyadenylate-binding protein-interacting protein 2 (PABP-interacting protein 2) (PAIP-2) (Poly(A)-binding protein-interacting protein 2),Cytoplasm,pancreatic D cell;early lymphoid progenitor;fraction A pre-pro B cell,
PARP1,,,,no,17.235,18.289,197395,213698,0.086,ENSG00000143799,Poly [ADP-ribose] polymerase 1 (PARP-1),Chromosome,germinal center B cell;B cell;large pre-B-II cell;fraction A pre-pro B cell,
PARP15,,,,no,0.216,0.322,2479,3760,0.572,ENSG00000173200,Protein mono-ADP-ribosyltransferase PARP15,Nucleus,mature B cell;memory B cell;unswitched memory B cell;naive B cell;B-1b B cell;B cell;immature B cell;transitional stage B cell,
PAX5,,,,no,0.022,0.017,249,200,-0.345,ENSG00000196092,Paired box protein Pax-5 (B-cell-specific transcription factor) (BSAP),Nucleus,mature B cell;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;germinal center B cell;B cell;immature B cell;precursor B cell;small pre-B-II cell;transitional stage B cell;lymphoid lineage restricted progenitor cell;pro-B cell;neuron,
PBXIP1,,,,no,6.081,6.095,69641,71217,0.003,ENSG00000163346,Pre-B-cell leukemia transcription factor-interacting protein 1 (Hematopoietic PBX-interacting protein),Cytoplasm,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;brush cell;intestinal tuft cell;tuft cell of colon;T-helper 1 cell;memory regulatory T cell;regulatory T cell;late pro-B cell;group 2 innate lymphoid cell",
PDIA4,,,,no,30.12,27.531,344968,321689,-0.13,ENSG00000155660,Protein disulfide-isomerase A4,Endoplasmic reticulum lumen,plasmablast;IgG plasmablast;IgA plasmablast;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell,
PDK1,,,,no,2.098,2.007,24025,23456,-0.063,ENSG00000152256,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Mitochondrion matrix,plasma cell,
PIM2,,,,no,0.595,0.769,6811,8990,0.372,ENSG00000102096,Serine/threonine-protein kinase pim-2,,B-1a B cell;plasmablast;IgG plasmablast;IgA plasmablast;T follicular helper cell;naive regulatory T cell;regulatory T cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;group 2 innate lymphoid cell;group 3 innate lymphoid cell,
