gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
DCLK1,,,,no,0.583,0.586,6681,6850,0.007,ENSG00000133083,Serine/threonine-protein kinase DCLK1,,brush cell of bronchus;intestinal tuft cell;skeletal muscle fibroblast;neural cell;astrocyte;neuron;ganglion interneuron;Purkinje cell;GABAergic neuron;glutamatergic neuron;alveolar type 2 fibroblast cell;preadipocyte;fibroblast of cardiac tissue;adventitial cell;fibro/adipogenic progenitor cell,
DCX,,,,no,0.084,0.038,962,441,-1.154,ENSG00000077279,Neuronal migration protein doublecortin (Doublin) (Lissencephalin-X) (Lis-X),Cytoplasm,enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;GABAergic neuron;glutamatergic neuron;neural progenitor cell,
DIRAS3,,,,no,8.309,6.605,95161,77178,-0.331,ENSG00000162595,GTP-binding protein Di-Ras3 (Distinct subgroup of the Ras family member 3) (Rho-related GTP-binding protein RhoI),Cell membrane,pancreatic A cell;pancreatic D cell;pancreatic PP cell;PP cell;intestinal enteroendocrine cell;granulosa cell;ovarian surface epithelial cell;Leydig cell;neuron,
DISC1,,,,no,0.513,0.854,5876,9984,0.736,ENSG00000162946,Disrupted in schizophrenia 1 protein,Cytoplasm,macrophage;tissue-resident macrophage;central nervous system macrophage;mature microglial cell;immature innate lymphoid cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell,
DKK3,,,,no,1.22,0.891,13971,10406,-0.454,ENSG00000050165,Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (hDkk-3),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;brush cell;intestinal tuft cell;tuft cell of colon;muscle cell;smooth muscle cell;radial glial cell;Mueller cell;neuron;pulmonary interstitial fibroblast;bronchus fibroblast of lung,
DLK1,,,,no,1.08,0.211,12368,2460,-2.359,ENSG00000185559,Protein delta homolog 1 (DLK-1) (pG2),Membrane,skeletal muscle satellite stem cell;acinar cell;cortical cell of adrenal gland;Leydig cell;skeletal muscle satellite cell;neuron;sympathetic neuron;chondrocyte;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,NOTCH
DLL3,,,,no,0.067,0.017,770,201,-1.967,ENSG00000090932,Delta-like protein 3 (Drosophila Delta homolog 3) (Delta3),Membrane,glioblast;Schwann cell precursor;lung neuroendocrine cell;enteric neuron;peripheral nervous system neuron,NOTCH
DOK5,,,,no,0.285,0.119,3263,1387,-1.263,ENSG00000101134,Docking protein 5 (Downstream of tyrosine kinase 5) (Insulin receptor substrate 6) (IRS-6) (IRS6),,radial glial cell;forebrain radial glial cell;glutamatergic neuron,
DPP4,,,,no,1.689,1.501,19339,17542,-0.17,ENSG00000197635,Dipeptidyl peptidase 4,Secreted,enterocyte of epithelium of small intestine;type EC enteroendocrine cell;enteroendocrine cell of small intestine;glutamatergic neuron;mesothelial fibroblast,
DPYSL2,,,,no,4.083,4.645,46757,54281,0.186,ENSG00000092964,Dihydropyrimidinase-related protein 2 (DRP-2) (Collapsin response mediator protein 2) (CRMP-2) (N2A3) (Unc-33-like phosphoprotein 2) (ULIP-2),Cytoplasm,Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron;adventitial cell,
DRD1,,,,no,0.056,0.047,637,549,-0.243,ENSG00000184845,D(1A) dopamine receptor (Dopamine D1 receptor),Cell membrane,medium spiny neuron,Dopamine;SerotoninDopamin
DRD2,,,,no,0.043,0.028,491,332,-0.593,ENSG00000149295,D(2) dopamine receptor (Dopamine D2 receptor),Cell membrane,medium spiny neuron,Dopamine;SerotoninDopamin
DRD3,,,,no,0.033,,382,0,,ENSG00000151577,D(3) dopamine receptor (Dopamine D3 receptor),Cell membrane,medium spiny neuron,Dopamine;SerotoninDopamin
DTNA,,,,no,6.055,4.89,69353,57140,-0.308,ENSG00000134769,Dystrobrevin alpha (DTN-A) (Alpha-dystrobrevin) (Dystrophin-related protein 3),Cytoplasm;Synapse;Cell membrane,smooth muscle cell of sphincter of pupil;ciliary muscle cell;muscle precursor cell;cardiac muscle myoblast;astrocyte;Bergmann glial cell;mature astrocyte,
EBF1,,,,no,1.03,1.309,11795,15294,0.346,ENSG00000164330,Transcription factor COE1 (O/E-1) (OE-1) (Early B-cell factor),Nucleus,chromaffin cell;skeletal muscle fibroblast;smooth muscle myoblast;neuron;ganglion interneuron;Purkinje cell;medium spiny neuron;connective tissue cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;kidney interstitial fibroblast;fat cell;white fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;pericyte;mesangial cell;renal interstitial pericyte;fibro/adipogenic progenitor cell;kidney interstitial cell,
EBF2,,,,no,0.319,0.213,3655,2486,-0.585,ENSG00000221818,Transcription factor COE2 (Early B-cell factor 2) (EBF-2),Nucleus,skeletal muscle fibroblast;smooth muscle myoblast;neuron;connective tissue cell;fibroblast;fibroblast of cardiac tissue;pericyte;fibro/adipogenic progenitor cell;mural cell,
EDIL3,,,,no,0.361,0.237,4132,2764,-0.609,ENSG00000164176,EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1),Secreted,neuron associated cell;glial cell;macroglial cell;oligodendrocyte;interneuron;bipolar neuron;retinal bipolar neuron;rod bipolar cell,
EDNRA,,,,no,0.486,0.374,5561,4375,-0.375,ENSG00000151617,Endothelin-1 receptor (Endothelin receptor type A) (ET-A) (ETA-R) (hET-AR),Cell membrane,muscle cell;smooth muscle cell;vascular associated smooth muscle cell;smooth muscle myoblast;glutamatergic neuron;fibroblast of lung;bronchus fibroblast of lung;pericyte;mesangial cell;renal interstitial pericyte;mesenchymal cell;mural cell,EDN
EDNRB,,,,no,3.71,1.511,42491,17651,-1.296,ENSG00000136160,Endothelin receptor type B (ET-B) (ET-BR) (Endothelin receptor non-selective type),Cell membrane,glioblast;Schwann cell precursor;neural crest cell;epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endocardial cell;surface ectodermal cell;melanocyte;vascular associated smooth muscle cell;tracheobronchial smooth muscle cell;astrocyte;pancreatic stellate cell;fibroblast of breast;pericyte;mural cell,EDN
EEF1A2,,,,no,2.87,2.258,32867,26387,-0.346,ENSG00000101210,Elongation factor 1-alpha 2 (EF-1-alpha-2) (Eukaryotic elongation factor 1 A-2) (eEF1A-2) (Statin-S1),Nucleus,slow muscle cell;fast muscle cell;visceromotor neuron;peripheral nervous system neuron,
EFNB2,,,,no,2.327,2.248,26648,26267,-0.05,ENSG00000125266,Ephrin-B2 (EPH-related receptor tyrosine kinase ligand 5) (LERK-5) (HTK ligand) (HTK-L),Cell membrane,vasa recta ascending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;epithelial cell of thymus;cortical thymic epithelial cell;gut endothelial cell;endocardial cell;forebrain radial glial cell,EPHB
EFR3A,,,,no,11.206,8.884,128347,103802,-0.335,ENSG00000132294,Protein EFR3 homolog A (Protein EFR3-like),Cell membrane,respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell,
EGR4,,,,no,0.088,0.049,1007,571,-0.847,ENSG00000135625,Early growth response protein 4 (EGR-4) (AT133),Nucleus,glycinergic neuron,
EHBP1,,,,no,5.122,4.632,58657,54126,-0.145,ENSG00000115504,EH domain-binding protein 1,Cytoplasm,hepatocyte;periportal region hepatocyte;centrilobular region hepatocyte;Schwann cell;hepatic stellate cell;fat cell;fibro/adipogenic progenitor cell,
EMX2,,,,no,0.036,0.027,412,316,-0.412,ENSG00000170370,Homeobox protein EMX2 (Empty spiracles homolog 2) (Empty spiracles-like protein 2),Nucleus,taste receptor cell;granulosa cell;kidney loop of Henle thin ascending limb epithelial cell;ovarian surface epithelial cell;sperm;uterine smooth muscle cell;neuron;Cajal-Retzius cell,
ENO2,,,,no,0.501,0.665,5740,7770,0.408,ENSG00000111674,Gamma-enolase,Cytoplasm,ON-bipolar cell;rod bipolar cell;OFF-bipolar cell;Cajal-Retzius cell;retinal ganglion cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal cone cell;glycinergic neuron,
ENOX1,,,,no,0.237,0.188,2716,2199,-0.334,ENSG00000120658,Ecto-NOX disulfide-thiol exchanger 1 (Candidate growth-related and time keeping constitutive hydroquinone [NADH] oxidase) (cCNOX) (Cell proliferation-inducing gene 38 protein) (Constitutive Ecto-NOX) (cNOX),Cell membrane,pigmented ciliary epithelial cell;melanocyte;amacrine cell;visceromotor neuron,
ENPP2,,,,no,3.51,3.157,40201,36884,-0.153,ENSG00000136960,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 (E-NPP 2),Secreted,choroid plexus epithelial cell;non-pigmented ciliary epithelial cell;prostate gland microvascular endothelial cell;type B pancreatic cell;pancreatic epsilon cell;endothelial cell of uterus;retinal pigment epithelial cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte,
ENTPD1,,,,no,1.71,2.346,19587,27411,0.456,ENSG00000138185,Ectonucleoside triphosphate diphosphohydrolase 1 (NTPDase 1),Membrane,endothelial tip cell;central nervous system macrophage;microglial cell;mononuclear phagocyte;Langerhans cell,CD39
EPHA3,,,,no,0.735,0.464,8423,5423,-0.664,ENSG00000044524,Ephrin type-A receptor 3,Secreted,retina horizontal cell;stellate neuron;glutamatergic neuron;fibroblast of cardiac tissue,EPHA
EPHA7,,,,no,0.108,0.085,1235,998,-0.336,ENSG00000135333,Ephrin type-A receptor 7,Cell membrane,kidney loop of Henle thin descending limb epithelial cell;Purkinje cell;visceromotor neuron,EPHA
ERG,,,,no,0.961,1.558,11012,18202,0.696,ENSG00000157554,Transcriptional regulator ERG (Transforming protein ERG),Nucleus,corneal endothelial cell;kidney capillary endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;cardiac endothelial cell;late pro-B cell;glutamatergic neuron;renal interstitial pericyte;kidney interstitial cell,
ESR1,,,,no,0.359,0.326,4112,3815,-0.137,ENSG00000091831,Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1),Nucleus;Cytoplasm;Cell membrane,hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;neuron;hepatic stellate cell;kidney interstitial fibroblast;kidney interstitial cell,DHEA;Estradiol
ESRRG,,,,no,1.776,1.924,20342,22477,0.115,ENSG00000196482,Estrogen-related receptor gamma (ERR gamma-2) (Estrogen receptor-related protein 3) (Nuclear receptor subfamily 3 group B member 3),Nucleus,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;epithelial cell of sweat gland;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney connecting tubule epithelial cell;kidney loop of Henle epithelial cell;Bergmann glial cell,
ETV1,,,,no,0.529,0.611,6058,7142,0.209,ENSG00000006468,ETS translocation variant 1 (Ets-related protein 81),Nucleus,interstitial cell of Cajal;type II pneumocyte;pancreatic D cell;pancreatic PP cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of colon;enteric neuron;cerebellar granule cell;peripheral nervous system neuron;lung secretory cell,
EWSR1,,,,no,30.151,34.825,345313,406921,0.208,ENSG00000182944,RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein),Nucleus,glioblast;Schwann cell precursor;large pre-B-II cell,
FABP7,,,,no,0.057,0.017,656,201,-1.735,ENSG00000164434,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)",Cytoplasm,cerebral cortex endothelial cell;microglial cell;radial glial cell;Mueller cell;forebrain radial glial cell;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;glutamatergic neuron;neural progenitor cell,
FAM107A,,,,no,2.266,1.861,25957,21745,-0.284,ENSG00000168309,Actin-associated protein FAM107A (Down-regulated in renal cell carcinoma 1) (Protein TU3A),Nucleus,vasa recta descending limb cell;endothelial cell of artery;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;acinar cell of salivary gland;forebrain radial glial cell,
FAT3,,,,no,0.112,0.058,1279,675,-0.951,ENSG00000165323,Protocadherin Fat 3 (hFat3) (Cadherin family member 15) (FAT tumor suppressor homolog 3),Membrane,ciliary muscle cell;astrocyte;Bergmann glial cell;ganglion interneuron;amacrine cell;GABAergic neuron;glutamatergic neuron,
FCGR1A,,,,no,0.216,0.41,2479,4796,0.923,ENSG00000150337,High affinity immunoglobulin gamma Fc receptor I (IgG Fc receptor I) (Fc-gamma RI) (FcRI) (Fc-gamma RIA) (FcgammaRIa) (CD antigen CD64),Cell membrane,phagocyte;macrophage;microglial cell;Hofbauer cell;classical monocyte;immature neutrophil;professional antigen presenting cell;myeloid leukocyte;mast cell;mucosal type mast cell;myeloid cell,
FCGR2A,,,,no,3.357,3.777,38445,44137,0.17,ENSG00000143226,Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (CDw32) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32),Cell membrane,"phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;CD14-positive, CD16-positive monocyte;myeloid cell",
FCGR3A,,,,no,0.961,1.066,11012,12454,0.149,ENSG00000203747,Low affinity immunoglobulin gamma Fc region receptor III-A (IgG Fc receptor III-A) (CD16-II) (CD16a antigen) (Fc-gamma RIII-alpha) (Fc-gamma RIII) (Fc-gamma RIIIa) (FcRIII) (FcRIIIa) (FcgammaRIIIA) (FcR-10) (IgG Fc receptor III-2) (CD antigen CD16a),Cell membrane,"macrophage;inflammatory macrophage;alveolar macrophage;microglial cell;lung macrophage;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;peripheral blood mononuclear cell;myeloid cell",
FEZ1,,,,no,0.26,0.235,2979,2750,-0.144,ENSG00000149557,Fasciculation and elongation protein zeta-1 (Zygin I) (Zygin-1),Cytoplasm,radial glial cell;forebrain radial glial cell;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;connective tissue cell;fibroblast;fibroblast of lung,
FEZF1,,,,no,0.051,,589,0,,ENSG00000128610,Fez family zinc finger protein 1 (Zinc finger protein 312B),Nucleus,neuron,
FGF10,,,,no,1.064,0.845,12191,9874,-0.333,ENSG00000070193,Fibroblast growth factor 10 (FGF-10) (Keratinocyte growth factor 2),Secreted,corneal endothelial cell;endosteal cell;neuron,FGF
FGF13,,,,no,0.273,0.203,3124,2368,-0.429,ENSG00000129682,Fibroblast growth factor 13 (FGF-13) (Fibroblast growth factor homologous factor 2) (FHF-2),Cytoplasm,chromaffin cell;epithelial cell of sweat gland;kidney distal convoluted tubule epithelial cell;ciliary muscle cell;neuronal brush cell;visceromotor neuron,
FGF9,,,,no,0.214,0.149,2449,1738,-0.524,ENSG00000102678,Fibroblast growth factor 9 (FGF-9) (Glia-activating factor) (GAF) (Heparin-binding growth factor 9) (HBGF-9),Secreted,radial glial cell;Mueller cell,FGF
FGFR2,,,,no,6.628,8.716,75913,101840,0.395,ENSG00000066468,Fibroblast growth factor receptor 2 (FGFR-2),Cell membrane,basal cell of epidermis;choroid plexus epithelial cell;cholangiocyte;intrahepatic cholangiocyte;pigmented epithelial cell;non-pigmented ciliary epithelial cell;lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;smooth muscle cell of sphincter of pupil;ciliary muscle cell;Bergmann glial cell;lung secretory cell,FGF
FMN1,,,,no,3.485,3.609,39912,42174,0.051,ENSG00000248905,Formin-1 (Limb deformity protein homolog),Nucleus,Kupffer cell;melanocyte;melanocyte of skin;immature innate lymphoid cell;bipolar neuron;retinal bipolar neuron;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal cone cell;retinal rod cell,
FMN2,,,,no,0.329,0.126,3771,1476,-1.382,ENSG00000155816,Formin-2,Cytoplasm,kidney glomerular epithelial cell;podocyte;neural cell;astrocyte;Bergmann glial cell;mature astrocyte;neuron;interneuron;amacrine cell;retina horizontal cell,
FOLR2,,,,no,0.685,0.585,7849,6839,-0.228,ENSG00000165457,"Folate receptor beta (FR-beta) (Folate receptor 2) (Folate receptor, fetal/placental) (Placental folate-binding protein) (FBP)",Cell membrane,"macrophage;elicited macrophage;alternatively activated macrophage;microglial cell;Hofbauer cell;mononuclear phagocyte;professional antigen presenting cell;dendritic cell, human",
FOXG1,,,,no,0.051,0.01,584,122,-2.288,ENSG00000176165,Forkhead box protein G1 (Brain factor 1) (BF-1) (BF1) (Brain factor 2) (BF-2) (BF2) (hBF-2) (Forkhead box protein G1A) (Forkhead box protein G1B) (Forkhead box protein G1C) (Forkhead-related protein FKHL1) (HFK1) (Forkhead-related protein FKHL2) (HFK2) (Forkhead-related protein FKHL3) (HFK3),Nucleus,radial glial cell;forebrain radial glial cell;cortical interneuron;cerebral cortex GABAergic interneuron,
FOXP2,,,,no,1.086,1.249,12440,14589,0.201,ENSG00000128573,Forkhead box protein P2 (CAG repeat protein 44) (Trinucleotide repeat-containing gene 10 protein),Nucleus,pigmented ciliary epithelial cell;corneal epithelial cell;kidney loop of Henle thin descending limb epithelial cell;neuron;Purkinje cell;medium spiny neuron,
FPR1,,,,no,0.751,0.982,8596,11474,0.388,ENSG00000171051,fMet-Leu-Phe receptor (fMLP receptor) (N-formyl peptide receptor) (FPR) (N-formylpeptide chemoattractant receptor),Cell membrane,"phagocyte;macrophage;alveolar macrophage;microglial cell;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;blood cell;granulocyte;neutrophil;immature neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;myeloid cell",ANNEXIN;TAFA;CTSG
FREM2,,,,no,2.864,1.196,32806,13971,-1.26,ENSG00000150893,FRAS1-related extracellular matrix protein 2 (ECM3 homolog),Cell membrane,taste receptor cell;cortical cell of adrenal gland;neuron,
FRMD7,,,,no,0.034,,391,0,,ENSG00000165694,FERM domain-containing protein 7,Cell projection,neuron,
FRZB,,,,no,0.603,0.641,6904,7485,0.088,ENSG00000162998,Secreted frizzled-related protein 3 (sFRP-3) (Frezzled) (Fritz) (Frizzled-related protein 1) (FrzB-1),Secreted,pancreatic epsilon cell;small intestine goblet cell;ileal goblet cell;cerebral cortex endothelial cell;retinal pigment epithelial cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;radial glial cell;Mueller cell;chondrocyte,
FSCN1,,,,no,2.087,2.471,23905,28869,0.243,ENSG00000075618,Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55),Cytoplasm,glioblast;Schwann cell precursor;neural crest cell;Sertoli cell;endothelial tip cell;mesothelial cell;lung endothelial cell;granulosa cell;gut endothelial cell;ovarian surface epithelial cell;Hofbauer cell;immature Schwann cell;enteric neuron;peripheral nervous system neuron,
FSHR,,,,no,0.032,,361,0,,ENSG00000170820,Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor),Cell membrane,neuron,FSH
FST,,,,no,0.158,0.147,1810,1720,-0.102,ENSG00000134363,Follistatin (FS) (Activin-binding protein),Secreted,stem cell;basal cell;mesodermal cell;enteric smooth muscle cell;visceromotor neuron;fibroblast of breast,
FUS,,,,no,9.255,12.992,105996,151810,0.489,ENSG00000089280,RNA-binding protein FUS (75 kDa DNA-pairing protein) (Oncogene FUS) (Oncogene TLS) (POMp75) (Translocated in liposarcoma protein),Nucleus,glioblast;Schwann cell precursor;common dendritic progenitor;common lymphoid progenitor,
FUT8,,,,no,4.548,4.153,52091,48524,-0.131,ENSG00000033170,"Alpha-(1,6)-fucosyltransferase (Alpha1-6FucT)",Golgi apparatus,neuron associated cell;glial cell;macroglial cell;oligodendrocyte,
FXYD7,,,,no,0.048,0.022,546,258,-1.11,ENSG00000221946,FXYD domain-containing ion transport regulator 7,Membrane,"type B pancreatic cell;ovarian surface epithelial cell;central memory CD8-positive, alpha-beta T cell;group 3 innate lymphoid cell;peripheral nervous system neuron",
GAB1,,,,no,2.825,3.16,32349,36919,0.162,ENSG00000109458,GRB2-associated-binding protein 1 (GRB2-associated binder 1) (Growth factor receptor bound protein 2-associated protein 1),,neuron associated cell;glial cell;macroglial cell;oligodendrocyte;Schwann cell,
GABBR2,,,,no,0.064,0.011,737,134,-2.488,ENSG00000136928,Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20),Cell membrane,ganglion interneuron;inhibitory interneuron;Purkinje cell;GABAergic neuron;glutamatergic neuron,GABA-B
GABRA1,,,,no,0.029,,329,0,,ENSG00000022355,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1),Postsynaptic cell membrane,ON-bipolar cell;OFF-bipolar cell;glycinergic neuron,
GABRA2,,,,no,0.127,0.058,1451,676,-1.131,ENSG00000151834,Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2),Postsynaptic cell membrane,Bergmann glial cell,
GABRB2,,,,no,0.083,0.026,950,307,-1.659,ENSG00000145864,Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2),Postsynaptic cell membrane,pulmonary ionocyte;ionocyte;neural cell;neuron;inhibitory interneuron;granule cell;cerebellar granule cell;Purkinje cell;GABAergic neuron,
GABRB3,,,,no,1.421,1.407,16270,16443,-0.014,ENSG00000166206,Gamma-aminobutyric acid receptor subunit beta-3 (GABA(A) receptor subunit beta-3),Postsynaptic cell membrane,neural cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;glutamatergic neuron,
GABRG1,,,,no,0.085,0.024,974,278,-1.838,ENSG00000163285,Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1),Postsynaptic cell membrane,ovarian surface epithelial cell;medium spiny neuron,
GABRG3,,,,no,0.032,,363,0,,ENSG00000182256,Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3),Postsynaptic cell membrane,Bergmann glial cell;radial glial cell;Mueller cell;inhibitory interneuron;GABAergic neuron;kidney interstitial fibroblast;kidney interstitial cell,
GABRQ,,,,no,0.027,,307,0,,ENSG00000268089,Gamma-aminobutyric acid receptor subunit theta (GABA(A) receptor subunit theta),Postsynaptic cell membrane,glutamatergic neuron,
GAD1,,,,no,0.087,0.093,995,1092,0.105,ENSG00000128683,Glutamate decarboxylase 1,,neuron;interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron,
GAD2,,,,no,0.478,0.274,5475,3197,-0.805,ENSG00000136750,Glutamate decarboxylase 2,Cytoplasm,pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;glandular epithelial cell;enteroendocrine cell;PP cell;endocrine cell;neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron,
GAL,,,,no,0.647,0.813,7406,9497,0.33,ENSG00000069482,Galanin peptides,Secreted,enteric neuron;peripheral nervous system neuron;fibroblast of breast;sebaceous gland cell,GALANIN
GAP43,,,,no,0.207,0.052,2370,604,-2.001,ENSG00000172020,Neuromodulin (Axonal membrane protein GAP-43) (Growth-associated protein 43) (Neural phosphoprotein B-50) (pp46),Cell membrane,neuroendocrine cell;chromaffin cell;group 2 innate lymphoid cell;enteric neuron;ganglion interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;visceromotor neuron;glutamatergic neuron;peripheral nervous system neuron,
GATA3,,,,no,0.061,0.054,703,631,-0.185,ENSG00000107485,Trans-acting T-cell-specific transcription factor GATA-3 (GATA-binding factor 3),Nucleus,basal cell of epidermis;kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;taste receptor cell;kidney connecting tubule epithelial cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;T-helper 2 cell;group 2 innate lymphoid cell;group 3 innate lymphoid cell;early T lineage precursor;neuron;papillary tips cell;kidney collecting duct cell,
GCH1,,,,no,3.808,2.234,43608,26101,-0.769,ENSG00000131979,GTP cyclohydrolase 1,Cytoplasm,type EC enteroendocrine cell;pancreatic D cell;pancreatic PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon;sympathetic neuron,
GLDN,,,,no,2.022,2.236,23159,26130,0.145,ENSG00000186417,Gliomedin,Cell membrane,lens epithelial cell;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;lung macrophage;glial cell;macroglial cell,
GLI3,,,,no,0.844,1.038,9672,12133,0.298,ENSG00000106571,Transcriptional activator GLI3 (GLI3 form of 190 kDa) (GLI3-190) (GLI3 full-length protein) (GLI3FL),Nucleus;Cytoplasm;Cell projection,corneal endothelial cell;forebrain radial glial cell;medium spiny neuron;fibro/adipogenic progenitor cell,
GLP1R,,,,no,1.796,3.361,20570,39277,0.904,ENSG00000112164,Glucagon-like peptide 1 receptor (GLP-1 receptor) (GLP-1-R) (GLP-1R),Cell membrane,neuron,GCG
GNAO1,,,,no,0.772,0.518,8838,6058,-0.574,ENSG00000087258,Guanine nucleotide-binding protein G(o) subunit alpha,Cell membrane,ON-bipolar cell;rod bipolar cell;visceromotor neuron,
GNB3,,,,no,0.139,0.2,1590,2336,0.526,ENSG00000111664,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 (Transducin beta chain 3),,bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell;retinal cone cell,
GPR162,,,,no,0.356,0.596,4076,6960,0.743,ENSG00000250510,Probable G-protein coupled receptor 162 (Gene-rich cluster gene A protein),Cell membrane,glycinergic neuron,
GPR34,,,,no,2.126,2.615,24347,30552,0.299,ENSG00000171659,Probable G-protein coupled receptor 34,Cell membrane,macrophage;microglial cell;mature microglial cell;colon macrophage;Hofbauer cell;mononuclear phagocyte;professional antigen presenting cell,
GPR37,,,,no,0.302,0.169,3464,1972,-0.842,ENSG00000170775,Prosaposin receptor GPR37 (Endothelin B receptor-like protein 1) (ETBR-LP-1) (G-protein coupled receptor 37) (Parkin-associated endothelin receptor-like receptor) (PAELR),Cell membrane,radial glial cell;Mueller cell,PSAP
