gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
CIDEC,,,,no,0.176,0.118,2015,1384,-0.571,ENSG00000187288,Lipid transferase CIDEC (Cell death activator CIDE-3) (Cell death-inducing DFFA-like effector protein C) (Fat-specific protein FSP27 homolog),Lipid droplet,enterocyte of epithelium proper of ileum;subcutaneous fat cell,
CLIC3,,,,no,0.056,0.072,640,836,0.357,ENSG00000169583,Chloride intracellular channel protein 3,Nucleus;Membrane,"stratified epithelial cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;mature NK T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",
CLIC4,,,,no,15.127,14.235,173245,166337,-0.088,ENSG00000169504,Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1),Cytoplasm,smooth muscle cell of sphincter of pupil;myometrial cell;trophoblast giant cell;Schwann cell;mesothelial fibroblast,
CLN3,,,,no,0.875,1.244,10025,14533,0.507,ENSG00000188603,Battenin (Batten disease protein) (Protein CLN3),Lysosome membrane,placental villous trophoblast;syncytiotrophoblast cell,
CLNK,,,,no,0.049,0.04,559,470,-0.279,ENSG00000109684,Cytokine-dependent hematopoietic cell linker (Mast cell immunoreceptor signal transducer),Cytoplasm,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;ionocyte;kidney collecting duct cell,
CMA1,,,,no,0.041,0.027,472,316,-0.608,ENSG00000092009,Chymase,Secreted;Cytoplasmic granule,basophil;mast cell;mucosal type mast cell,
CNP,,,,no,9.137,7.449,104640,87045,-0.295,ENSG00000173786,"2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase)",Membrane,glioblast;Schwann cell precursor;neural crest cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte,
COBLL1,,,,no,15.737,14.277,180231,166827,-0.14,ENSG00000082438,Cordon-bleu protein-like 1,,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney distal convoluted tubule epithelial cell;kidney epithelial cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney loop of Henle thin descending limb epithelial cell;trophoblast giant cell;neuron;kidney cell;kidney collecting duct cell,
COL4A1,,,,no,16.921,10.786,193799,126026,-0.65,ENSG00000187498,Collagen alpha-1(IV) chain,Secreted,mesenchymal stem cell;endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;skeletal muscle fibroblast;extravillous trophoblast;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;mural cell,COLLAGEN;ADGRG
COL4A2,,,,no,10.108,7.19,115761,84017,-0.491,ENSG00000134871,Collagen alpha-2(IV) chain,Secreted,mesenchymal stem cell;lens epithelial cell;anterior lens cell;endothelial tip cell;smooth muscle myoblast;brown preadipocyte;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,COLLAGEN;ADGRG
COL5A1,,,,no,6.941,4.792,79494,55991,-0.535,ENSG00000130635,Collagen alpha-1(V) chain,Secreted,endosteal cell;preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;brown preadipocyte;pancreatic stellate cell;fibroblast of cardiac tissue;fibroblast of lung;bronchus fibroblast of lung;mesothelial fibroblast;osteoblast;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,
COL5A2,,,,no,3.242,2.494,37135,29143,-0.379,ENSG00000204262,Collagen alpha-2(V) chain,Secreted,corneal endothelial cell;endosteal cell;preosteoblast;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;fibroblast of lung;mesothelial fibroblast;osteoblast;mesenchymal cell;fibro/adipogenic progenitor cell,
CORO1B,,,,no,4.351,5.86,49837,68469,0.429,ENSG00000172725,Coronin-1B (Coronin-2),Cytoplasm,"enteroendocrine cell of small intestine;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;DN4 thymocyte",
CP,,,,no,0.383,0.955,4381,11164,1.321,ENSG00000047457,Ceruloplasmin,Secreted,non-pigmented ciliary epithelial cell;respiratory goblet cell;tracheal goblet cell;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;chorionic trophoblast cell;serous cell of epithelium of trachea,
CPA5,,,,no,0.029,0.014,334,165,-1.046,ENSG00000158525,Carboxypeptidase A5,Secreted,"central memory CD8-positive, alpha-beta T cell",
CREG1,,,,no,18.053,15.362,206765,179504,-0.233,ENSG00000143162,Protein CREG1 (Cellular repressor of E1A-stimulated genes 1),Secreted,intestinal tuft cell;tuft cell of colon;elicited macrophage;alternatively activated macrophage;Hofbauer cell,
CRTAM,,,,no,0.065,0.071,746,831,0.127,ENSG00000109943,Cytotoxic and regulatory T-cell molecule (Class-I MHC-restricted T-cell-associated molecule) (CD antigen CD355),Cell membrane,"mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;intraepithelial lymphocyte;CD16-negative, CD56-bright natural killer cell, human",CADM
CRYBG1,,,,no,2.173,3.34,24885,39029,0.62,ENSG00000112297,Beta/gamma crystallin domain-containing protein 1 (Absent in melanoma 1 protein),,kidney collecting duct principal cell;renal principal cell;corneal epithelial cell;DN1 thymic pro-T cell;papillary tips cell;sebaceous gland cell,
CSF1,,,,no,4.256,5.1,48740,59597,0.261,ENSG00000184371,Macrophage colony-stimulating factor 1 (CSF-1) (M-CSF) (MCSF) (Lanimostim) (Proteoglycan macrophage colony-stimulating factor) (PG-M-CSF),Cell membrane,blood cell;granulocyte;mast cell,CSF
CSF2,,,,no,0.024,,272,0,,ENSG00000164400,Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim),Secreted,"endothelial cell of umbilical vein;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;group 3 innate lymphoid cell",IL4
CSF2RA,,,,no,0.526,0.921,6027,10756,0.807,ENSG00000198223,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha (GM-CSF-R-alpha) (GMCSFR-alpha) (GMR-alpha) (CDw116) (CD antigen CD116),Cell membrane,"elicited macrophage;inflammatory macrophage;microglial cell;colon macrophage;mononuclear phagocyte;placental villous trophoblast;syncytiotrophoblast cell;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell, human",IL4
CSF3R,,,,no,0.727,1.573,8327,18385,1.114,ENSG00000119535,Granulocyte colony-stimulating factor receptor (G-CSF receptor) (G-CSF-R) (CD antigen CD114),Secreted,"classical monocyte;CD14-positive, CD16-negative classical monocyte;bone marrow cell;granulocyte monocyte progenitor cell;placental villous trophoblast;syncytiotrophoblast cell;blood cell;granulocyte;neutrophil;myeloid leukocyte;monocyte;CD14-positive monocyte;myeloid cell;promyelocyte",CSF3
CSK,,,,no,5.215,6.292,59731,73517,0.271,ENSG00000103653,Tyrosine-protein kinase CSK,Cytoplasm,"CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;B-1a B cell;B-1b B cell;germinal center B cell;non-classical monocyte;CD14-low, CD16-positive monocyte;DN4 thymocyte;B cell;group 2 innate lymphoid cell",
CSRP1,,,,no,11.682,11.417,133795,133409,-0.033,ENSG00000159176,Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141),Nucleus,myoepithelial cell;myoepithelial cell of mammary gland;smooth muscle cell;vascular associated smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell,
CST7,,,,no,0.102,0.229,1170,2678,1.166,ENSG00000077984,Cystatin-F (Cystatin-7) (Cystatin-like metastasis-associated protein) (CMAP) (Leukocystatin),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature NK T cell;mature alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;exhausted T cell;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",
CTBP1,,,,no,26.8,26.39,306942,308356,-0.022,ENSG00000159692,C-terminal-binding protein 1 (CtBP1),Cytoplasm,DN4 thymocyte,
CTCF,,,,no,6.933,8.393,79407,98073,0.276,ENSG00000102974,Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog),Nucleus,DN4 thymocyte;salivary gland cell,
CTLA4,,,,no,0.115,0.066,1318,771,-0.802,ENSG00000163599,Cytotoxic T-lymphocyte protein 4 (Cytotoxic T-lymphocyte-associated antigen 4) (CTLA-4) (CD antigen CD152),Cell membrane,"CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T follicular helper cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;CD4-positive, alpha-beta memory T cell;effector CD4-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;regulatory T cell;DN3 thymocyte;DN4 thymocyte;double negative T regulatory cell",CD80;CD86;ICOS
CTSG,,,,no,0.074,0.101,849,1179,0.445,ENSG00000100448,Cathepsin G (CG),Cell membrane,bone marrow cell;granulocyte monocyte progenitor cell;basophil;eosinophil;neutrophil;immature neutrophil;mast cell;double negative thymocyte;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor,PARs;CTSG
CTSK,,,,no,1.741,2.075,19938,24250,0.254,ENSG00000143387,Cathepsin K,Lysosome,endosteal cell;osteoclast;preosteoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;reticular cell;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;myofibroblast cell;stromal cell;tendon cell;adventitial cell;inflammatory cell,
CTSL,,,,no,14.526,15.423,166367,180209,0.086,ENSG00000135047,Procathepsin L,Lysosome,elicited macrophage;inflammatory macrophage;alternatively activated macrophage;lung macrophage;Hofbauer cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;leukocyte;myeloid leukocyte;mast cell;mucosal type mast cell;myeloid cell;fibroblast;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast,
CUEDC2,,,,no,5.167,5.56,59182,64969,0.106,ENSG00000107874,CUE domain-containing protein 2,Cytoplasm,glioblast;Schwann cell precursor;neural crest cell;macrophage dendritic cell progenitor,
CX3CR1,,,,no,0.267,0.524,3061,6118,0.97,ENSG00000168329,CX3C chemokine receptor 1 (C-X3-C CKR-1) (CX3CR1) (Beta chemokine receptor-like 1) (CMK-BRL-1) (CMK-BRL1) (Fractalkine receptor) (G-protein coupled receptor 13) (V28),Cell membrane,"macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;leukocyte;monocyte;non-classical monocyte;mononuclear cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;gamma-delta T cell;mature gamma-delta T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human",CX3C
CXCL13,,,,no,0.052,0.019,596,219,-1.473,ENSG00000156234,C-X-C motif chemokine 13 (Angie) (B cell-attracting chemokine 1) (BCA-1) (B lymphocyte chemoattractant) (CXC chemokine BLC) (Small-inducible cytokine B13),Secreted,"duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;follicular dendritic cell;uterine smooth muscle cell;CD4-positive helper T cell;T follicular helper cell;CD4-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell;fibroblast of connective tissue of nonglandular part of prostate;stromal cell;stromal cell of ovary",CXCL
CXCR3,,,,no,0.071,0.145,814,1700,1.034,ENSG00000186810,C-X-C chemokine receptor type 3 (CXC-R3) (CXCR-3) (CKR-L2) (G protein-coupled receptor 9) (Interferon-inducible protein 10 receptor) (IP-10 receptor) (CD antigen CD183),Cell membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature gamma-delta T cell;regulatory T cell;exhausted T cell",CXCL
CXCR4,,,,no,0.9,4.239,10310,49526,2.235,ENSG00000121966,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),Cell membrane,"mononuclear phagocyte;hematopoietic cell;leukocyte;mature conventional dendritic cell;liver dendritic cell;mature B cell;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;mononuclear cell;lymphocyte;CD4-positive helper T cell;T-helper 1 cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;type I NK T cell;DN3 thymocyte;B cell;immature B cell;precursor B cell;immature natural killer cell;DN1 thymic pro-T cell",CXCL;MIF
CXCR6,,,,no,0.067,0.103,768,1208,0.625,ENSG00000172215,C-X-C chemokine receptor type 6 (CXC-R6) (CXCR-6) (CDw186) (G-protein coupled receptor STRL33) (G-protein coupled receptor bonzo) (CD antigen CD186),Cell membrane,"T cell;CD4-positive helper T cell;T-helper 1 cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;CD4-positive, alpha-beta memory T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;mucosal invariant T cell;regulatory T cell",CXCL
CYBA,,,,no,8.835,6.415,101184,74960,-0.462,ENSG00000051523,Cytochrome b-245 light chain (Cytochrome b(558) alpha chain) (Cytochrome b558 subunit alpha) (Neutrophil cytochrome b 22 kDa polypeptide) (Superoxide-generating NADPH oxidase light chain subunit) (p22 phagocyte B-cytochrome) (p22-phox) (p22phox),Cell membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD8-positive, alpha-beta T cell, human;plasma cell;IgG plasma cell;IgA plasma cell",
CYLD,,,,no,9.366,8.867,107267,103612,-0.079,ENSG00000083799,Ubiquitin carboxyl-terminal hydrolase CYLD,Cytoplasm,"mononuclear cell;lymphocyte;T cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human",
CYP11A1,,,,no,0.04,0.017,462,194,-1.281,ENSG00000140459,"Cholesterol side-chain cleavage enzyme, mitochondrial",Mitochondrion inner membrane,Sertoli cell;neuroendocrine cell;chromaffin cell;mesothelial cell;glandular epithelial cell;cortical cell of adrenal gland;Leydig cell;extravillous trophoblast;syncytiotrophoblast cell;sympathetic neuron;theca cell,
CYP19A1,,,,no,0.342,0.088,3922,1023,-1.968,ENSG00000137869,Aromatase,Endoplasmic reticulum membrane,hepatoblast;trophoblast giant cell;syncytiotrophoblast cell;neuron,
CYSLTR1,,,,no,0.158,0.142,1814,1665,-0.153,ENSG00000173198,Cysteinyl leukotriene receptor 1 (CysLTR1) (Cysteinyl leukotriene D4 receptor) (LTD4 receptor) (G-protein coupled receptor HG55) (HMTMF81),Cell membrane,mast cell;mucosal type mast cell;common dendritic progenitor,CysLTs
DAB2,,,,no,4.984,3.887,57077,45423,-0.358,ENSG00000153071,Disabled homolog 2 (Adaptor molecule disabled-2) (Differentially expressed in ovarian carcinoma 2) (DOC-2) (Differentially-expressed protein 2),Cytoplasm;Cytoplasmic vesicle,endosteal cell;elicited macrophage;alternatively activated macrophage;Hofbauer cell;trophoblast giant cell;pancreatic stellate cell;fibroblast of breast,
DAZAP1,,,,no,14.777,14.572,169237,170266,-0.02,ENSG00000071626,DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1),Cytoplasm,DN4 thymocyte,
DCLK1,,,,no,0.583,0.586,6681,6850,0.007,ENSG00000133083,Serine/threonine-protein kinase DCLK1,,brush cell of bronchus;intestinal tuft cell;skeletal muscle fibroblast;neural cell;astrocyte;neuron;ganglion interneuron;Purkinje cell;GABAergic neuron;glutamatergic neuron;alveolar type 2 fibroblast cell;preadipocyte;fibroblast of cardiac tissue;adventitial cell;fibro/adipogenic progenitor cell,
DEFA1,,,,no,0.069,0.024,795,280,-1.534,ENSG00000206047,,,"CD4-positive, alpha-beta thymocyte;CD8-positive, alpha-beta thymocyte;promyelocyte",
DEFA6,,,,no,0.03,,348,0,,ENSG00000164822,"Defensin-6 (Defensin, alpha 6)",Secreted,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;small intestine goblet cell;type L enteroendocrine cell;paneth cell;double negative thymocyte,
DIP2A,,,,no,7.827,8.904,89645,104041,0.186,ENSG00000160305,Disco-interacting protein 2 homolog A (DIP2 homolog A),Cell membrane,"CD8-positive, alpha-beta cytokine secreting effector T cell",
DKK3,,,,no,1.22,0.891,13971,10406,-0.454,ENSG00000050165,Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (hDkk-3),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;brush cell;intestinal tuft cell;tuft cell of colon;muscle cell;smooth muscle cell;radial glial cell;Mueller cell;neuron;pulmonary interstitial fibroblast;bronchus fibroblast of lung,
DLEU1,,,,no,1.723,1.683,19735,19667,-0.034,ENSG00000176124,Leukemia-associated protein 1 (Deleted in lymphocytic leukemia 1) (HBV X-transactivated gene 6 protein) (HBV XAg-transactivated protein 6),,lung goblet cell;macrophage;tissue-resident macrophage;central nervous system macrophage,
DLL1,,,,no,2.779,1.695,31826,19811,-0.713,ENSG00000198719,Delta-like protein 1 (Drosophila Delta homolog 1) (Delta1) (H-Delta-1),Apical cell membrane,small intestine goblet cell;group 3 innate lymphoid cell,NOTCH
DLL4,,,,no,0.539,1.071,6178,12517,0.99,ENSG00000128917,Delta-like protein 4 (Drosophila Delta homolog 4) (Delta4),Cell membrane,intestinal crypt stem cell of large intestine;endothelial cell of artery;small intestine goblet cell;fenestrated cell;glomerular endothelial cell,NOTCH
DMRT2,,,,no,0.07,0.028,797,328,-1.31,ENSG00000173253,Doublesex- and mab-3-related transcription factor 2 (Doublesex-like 2 protein) (DSXL-2),Nucleus,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;renal intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;epithelial cell of thymus;ionocyte;kidney collecting duct cell,
DNAJC10,,,,no,26.817,24.903,307130,290986,-0.107,ENSG00000077232,DnaJ homolog subfamily C member 10,Endoplasmic reticulum lumen,small intestine goblet cell;duodenum glandular cell,
DNTT,,,,no,0.066,0.009,757,110,-2.812,ENSG00000107447,DNA nucleotidylexotransferase,Nucleus,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;late pro-B cell;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;pro-T cell;early T lineage precursor",
DPT,,,,no,4.534,3.145,51930,36750,-0.528,ENSG00000143196,Dermatopontin (Tyrosine-rich acidic matrix protein) (TRAMP),Secreted,mesenchymal stem cell;connective tissue cell;fibroblast;reticular cell;pancreatic stellate cell;bronchus fibroblast of lung;fibroblast of mammary gland;skin fibroblast;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;osteoblast;myofibroblast cell;stromal cell;mesenchymal cell;inflammatory cell,
DSG2,,,,no,13.092,10.438,149943,121965,-0.327,ENSG00000046604,Desmoglein-2 (Cadherin family member 5) (HDGC),Cell membrane,intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;intestinal tuft cell;tuft cell of colon,DESMOSOME
DST,,,,no,18.669,14.026,213813,163891,-0.413,ENSG00000151914,Dystonin (230 kDa bullous pemphigoid antigen) (230/240 kDa bullous pemphigoid antigen) (Bullous pemphigoid antigen 1) (BPA) (Bullous pemphigoid antigen) (Dystonia musculorum protein) (Hemidesmosomal plaque protein),Cytoplasm,basal cell;basal cell of epidermis;stem cell of epidermis;myoepithelial cell;myoepithelial cell of mammary gland;alveolar type 2 fibroblast cell,
DUOX2,,,,no,0.053,0.04,610,470,-0.405,ENSG00000140279,Dual oxidase 2,Apical cell membrane,glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;respiratory epithelial cell;epithelial cell of lower respiratory tract,
DUOXA2,,,,no,0.037,0.011,428,130,-1.748,ENSG00000140274,Dual oxidase maturation factor 2 (Dual oxidase activator 2),Endoplasmic reticulum membrane,glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;epithelial cell of urethra,
EBF1,,,,no,1.03,1.309,11795,15294,0.346,ENSG00000164330,Transcription factor COE1 (O/E-1) (OE-1) (Early B-cell factor),Nucleus,chromaffin cell;skeletal muscle fibroblast;smooth muscle myoblast;neuron;ganglion interneuron;Purkinje cell;medium spiny neuron;connective tissue cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;kidney interstitial fibroblast;fat cell;white fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;pericyte;mesangial cell;renal interstitial pericyte;fibro/adipogenic progenitor cell;kidney interstitial cell,
EBI3,,,,no,0.201,0.209,2304,2440,0.054,ENSG00000105246,Interleukin-27 subunit beta (IL-27 subunit beta) (IL-27B) (Epstein-Barr virus-induced gene 3 protein) (EBV-induced gene 3 protein),Secreted,trophoblast giant cell;extravillous trophoblast,IL12
EBP,,,,no,8.98,6.693,102849,78202,-0.424,ENSG00000147155,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Endoplasmic reticulum membrane,T-helper 17 cell;exhausted T cell;transit amplifying cell of small intestine,
EDNRB,,,,no,3.71,1.511,42491,17651,-1.296,ENSG00000136160,Endothelin receptor type B (ET-B) (ET-BR) (Endothelin receptor non-selective type),Cell membrane,glioblast;Schwann cell precursor;neural crest cell;epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endocardial cell;surface ectodermal cell;melanocyte;vascular associated smooth muscle cell;tracheobronchial smooth muscle cell;astrocyte;pancreatic stellate cell;fibroblast of breast;pericyte;mural cell,EDN
EED,,,,no,3.084,3.372,35316,39405,0.129,ENSG00000074266,Polycomb protein EED (hEED) (Embryonic ectoderm development protein) (WD protein associating with integrin cytoplasmic tails 1) (WAIT-1),Nucleus;Chromosome,"activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell",
EEF1G,,,,no,96.723,94.29,1107767,1101758,-0.037,ENSG00000254772,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),,"CD34-positive, CD38-negative hematopoietic stem cell;prostate gland microvascular endothelial cell;mesothelial cell of pleura;basal cell of prostate epithelium;epithelial cell of urethra;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;T cell;naive thymus-derived CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD8-positive, alpha-beta T cell;memory T cell;naive T cell;transitional stage B cell;peripheral blood mononuclear cell;erythroid progenitor cell;erythroid progenitor cell, mammalian",
EGFR,,,,no,6.755,6.097,77364,71247,-0.148,ENSG00000146648,Epidermal growth factor receptor,Cell membrane,basal epithelial cell of prostatic duct;trophoblast giant cell;syncytiotrophoblast cell,EGF;EPGN
EHBP1,,,,no,5.122,4.632,58657,54126,-0.145,ENSG00000115504,EH domain-binding protein 1,Cytoplasm,hepatocyte;periportal region hepatocyte;centrilobular region hepatocyte;Schwann cell;hepatic stellate cell;fat cell;fibro/adipogenic progenitor cell,
EIF1B,,,,no,8.549,7.814,97909,91303,-0.13,ENSG00000114784,Eukaryotic translation initiation factor 1b (eIF1b) (Protein translation factor SUI1 homolog GC20),,pancreatic epsilon cell;intestinal tuft cell;tuft cell of colon;enucleated reticulocyte,
EIF2AK2,,,,no,5.806,5.972,66501,69784,0.041,ENSG00000055332,"Interferon-induced, double-stranded RNA-activated protein kinase",Cytoplasm,"activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human",
EIF5A,,,,no,33.222,31.159,380487,364082,-0.092,ENSG00000132507,Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (Rev-binding factor) (eIF-4D),Cytoplasm,"T-helper 17 cell;activated CD4-positive, alpha-beta T cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;proerythroblast;primitive red blood cell",
ELN,,,,no,2.195,1.533,25140,17908,-0.518,ENSG00000049540,Elastin (Tropoelastin),Secreted,interstitial cell of Cajal;endosteal cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle myoblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;bronchus fibroblast of lung;chondrocyte;mesenchymal cell,
