gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
CSF3,,,no,True,ENSG00000108342,Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim),Secreted,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,CSF3,0.04,0.011,0.04,459,124,-1.917
CST1,,,no,True,ENSG00000170373,Cystatin-SN (Cystain-SA-I) (Cystatin-1) (Salivary cystatin-SA-1),Secreted,basal cell of epithelium of trachea;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;endothelial cell of vascular tree,,0.011,,0.011,130,0,
CTHRC1,,,no,True,ENSG00000164932,Collagen triple helix repeat-containing protein 1,Secreted,vein endothelial cell;endothelial cell of umbilical vein;endocardial cell;preosteoblast;reticular cell;pancreatic stellate cell;osteoblast;chondrocyte,,1.428,1.414,1.428,16355,16526,-0.014
CTNNAL1,,,no,True,ENSG00000119326,Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1),Cytoplasm,epithelial cell;lung endothelial cell;granulosa cell;endothelial cell;endothelial cell of vascular tree;Leydig cell,,8.012,6.84,8.012,91757,79929,-0.228
CTNND1,,,no,True,ENSG00000198561,Catenin delta-1 (Cadherin-associated Src substrate) (CAS) (p120 catenin) (p120(ctn)) (p120(cas)),Cell junction,basal cell of epithelium of bronchus;epithelial cell;lung endothelial cell;brush cell of trachebronchial tree;basal epithelial cell of tracheobronchial tree;endothelial cell;endothelial cell of vascular tree,,33.035,36.527,36.527,378343,426812,0.145
CTTNBP2NL,,,no,True,ENSG00000143079,CTTNBP2 N-terminal-like protein,Cell projection,endothelial cell of artery,,5.177,5.46,5.46,59296,63797,0.077
CX3CL1,,,no,True,ENSG00000006210,Fractalkine (C-X3-C motif chemokine 1) (CX3C membrane-anchored chemokine) (Neurotactin) (Small-inducible cytokine D1),Cell membrane,duct epithelial cell;luminal epithelial cell of mammary gland;squamous epithelial cell;blood vessel endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;endothelial cell;endothelial cell of vascular tree;mammary gland epithelial cell,CX3C,2.797,1.965,2.797,32034,22955,-0.51
CXCL12,,,no,True,ENSG00000107562,Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF),Secreted,mesenchymal stem cell;endothelial cell of artery;epithelial cell of thymus;cortical thymic epithelial cell;mesodermal cell;connective tissue cell;fibroblast;keratocyte;reticular cell;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;fibroblast of mammary gland;skin fibroblast;mesenchymal cell;inflammatory cell,CXCL,15.567,22.518,22.518,178287,263114,0.533
CXCL2,,,no,True,ENSG00000081041,C-X-C motif chemokine 2 (Growth-regulated protein beta) (Gro-beta) (Macrophage inflammatory protein 2-alpha) (MIP2-alpha),Secreted,endothelial cell of artery;prostate gland microvascular endothelial cell;duodenum glandular cell;epithelial cell of uterus;endothelial cell of lymphatic vessel;alternatively activated macrophage;reticular cell;fibroblast of mammary gland;inflammatory cell,CXCL,39.331,8.804,39.331,450456,102876,-2.159
CYP1A1,,,no,True,ENSG00000140465,Cytochrome P450 1A1 (CYPIA1),Endoplasmic reticulum membrane,epithelial cell;duct epithelial cell;luminal epithelial cell of mammary gland;squamous epithelial cell;blood vessel endothelial cell;endothelial cell of artery;capillary endothelial cell;endothelial cell;endothelial cell of vascular tree;mammary gland epithelial cell,,0.022,0.01,0.022,254,117,-1.147
CYP2C8,,,no,True,ENSG00000138115,Cytochrome P450 2C8,Endoplasmic reticulum membrane,cholangiocyte;intrahepatic cholangiocyte;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;hepatic stellate cell,,0.193,0.296,0.296,2214,3457,0.614
CYP2C9,,,no,True,ENSG00000138109,Cytochrome P450 2C9,Endoplasmic reticulum membrane,cholangiocyte;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of pericentral hepatic sinusoid;hepatic stellate cell,,0.083,0.021,0.083,955,247,-1.98
CYTOR,,,no,True,ENSG00000222041,,,endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;plasma cell;IgG plasma cell;pancreatic stellate cell,,2.536,2.495,2.536,29041,29158,-0.023
DACH1,,,no,True,ENSG00000276644,Dachshund homolog 1 (Dach1),Nucleus,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;renal beta-intercalated cell;lung endothelial cell;luminal cell of prostate epithelium;endothelial cell;endothelial cell of vascular tree;kidney distal convoluted tubule epithelial cell;kidney glomerular epithelial cell;podocyte;kidney connecting tubule epithelial cell;neuron;kidney interstitial fibroblast;renal interstitial pericyte;kidney interstitial cell,,0.987,1.368,1.368,11304,15989,0.471
DAPK1,,,no,True,ENSG00000196730,Death-associated protein kinase 1 (DAP kinase 1),Cytoplasm;Cytoplasm,corneal endothelial cell;type I pneumocyte;kidney loop of Henle thin descending limb epithelial cell;Kupffer cell;mesothelial fibroblast,,6.566,8.963,8.963,75205,104727,0.449
DDX21,,,no,True,ENSG00000165732,Nucleolar RNA helicase 2,Nucleus,skeletal muscle satellite stem cell;prostate gland microvascular endothelial cell;skeletal muscle satellite cell,,10.488,6.759,10.488,120113,78974,-0.634
DIP2B,,,no,True,ENSG00000066084,Disco-interacting protein 2 homolog B (DIP2 homolog B),Cell projection,corneal endothelial cell,,4.004,4.432,4.432,45856,51781,0.146
DKK1,,,no,True,ENSG00000107984,Dickkopf-related protein 1 (Dickkopf-1) (Dkk-1) (hDkk-1) (SK),Secreted,endothelial cell of umbilical vein;bladder urothelial cell;epithelial cell of prostate;basal cell of prostate epithelium;epithelial cell of urethra;decidual cell;reticular cell;fibroblast of connective tissue of glandular part of prostate;stromal cell;stromal cell of ovary,,0.12,0.036,0.12,1371,425,-1.719
DLG1,,,no,True,ENSG00000075711,Disks large homolog 1 (Synapse-associated protein 97) (SAP-97) (SAP97) (hDlg),Membrane,corneal endothelial cell;oligodendrocyte,,5.434,5.558,5.558,62239,64949,0.033
DLL4,,,no,True,ENSG00000128917,Delta-like protein 4 (Drosophila Delta homolog 4) (Delta4),Cell membrane,intestinal crypt stem cell of large intestine;endothelial cell of artery;small intestine goblet cell;fenestrated cell;glomerular endothelial cell,NOTCH,0.539,1.071,1.071,6178,12517,0.99
DNAJA1,,,no,True,ENSG00000086061,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2),Membrane,skeletal muscle satellite stem cell;epithelial cell of lacrimal sac;vasa recta ascending limb cell;prostate gland microvascular endothelial cell;cortical thymic epithelial cell;gut endothelial cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;tendon cell,,18.575,14.741,18.575,212739,172245,-0.334
DNAJB4,,,no,True,ENSG00000162616,DnaJ homolog subfamily B member 4 (Heat shock 40 kDa protein 1 homolog) (HSP40 homolog) (Heat shock protein 40 homolog) (Human liver DnaJ-like protein),Cytoplasm,glomerular capillary endothelial cell;epithelial cell of thymus;cortical thymic epithelial cell;surface ectodermal cell;early T lineage precursor;theca cell,,5.623,6.653,6.653,64396,77733,0.243
DNASE1L3,,,no,True,ENSG00000163687,Deoxyribonuclease gamma (DNase gamma),Nucleus,"vasa recta ascending limb cell;kidney capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;colon macrophage;mononuclear phagocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;dendritic cell, human",,0.094,0.04,0.094,1079,473,-1.219
DNM2,,,no,True,ENSG00000079805,Dynamin-2,Cytoplasm;Cytoplasm,corneal endothelial cell;taste receptor cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;papillary tips cell,,19.611,23.759,23.759,224608,277621,0.277
DOCK9,,,no,True,ENSG00000088387,Dedicator of cytokinesis protein 9 (Cdc42 guanine nucleotide exchange factor zizimin-1) (Zizimin-1),Endomembrane system,lung endothelial cell;endothelial cell;endothelial cell of vascular tree;dermis microvascular lymphatic vessel endothelial cell;cardiac endothelial cell,,2.857,2.977,2.977,32719,34785,0.059
DUSP23,,,no,True,ENSG00000158716,Dual specificity protein phosphatase 23,Cytoplasm,retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;pancreatic acinar cell;acinar cell of salivary gland;endothelial cell of uterus;Cajal-Retzius cell;salivary gland cell;tracheobronchial serous cell;serous cell of epithelium of trachea,,8.709,10.035,10.035,99744,117252,0.204
ECE1,,,no,True,ENSG00000117298,Endothelin-converting enzyme 1 (ECE-1),Cell membrane,epithelial cell;retinal blood vessel endothelial cell;lung endothelial cell;endocardial cell,,21.18,21.999,21.999,242579,257051,0.055
EDA,,,no,True,ENSG00000158813,Ectodysplasin-A (Ectodermal dysplasia protein) (EDA protein),Cell membrane,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;regular atrial cardiac myocyte,EDA,0.447,0.401,0.447,5123,4680,-0.159
EDN1,,,no,True,ENSG00000078401,Endothelin-1 (Preproendothelin-1) (PPET1),Secreted,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;epithelial cell of uterus;epithelial cell of prostate;basal cell of prostate epithelium;endothelial cell of vascular tree;endothelial cell of uterus;cerebral cortex endothelial cell,EDN,2.22,1.82,2.22,25420,21270,-0.286
EDNRB,,,no,True,ENSG00000136160,Endothelin receptor type B (ET-B) (ET-BR) (Endothelin receptor non-selective type),Cell membrane,glioblast;Schwann cell precursor;neural crest cell;epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endocardial cell;surface ectodermal cell;melanocyte;vascular associated smooth muscle cell;tracheobronchial smooth muscle cell;astrocyte;pancreatic stellate cell;fibroblast of breast;pericyte;mural cell,EDN,3.71,1.511,3.71,42491,17651,-1.296
EEF1G,,,no,True,ENSG00000254772,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),,"CD34-positive, CD38-negative hematopoietic stem cell;prostate gland microvascular endothelial cell;mesothelial cell of pleura;basal cell of prostate epithelium;epithelial cell of urethra;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;T cell;naive thymus-derived CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD8-positive, alpha-beta T cell;memory T cell;naive T cell;transitional stage B cell;peripheral blood mononuclear cell;erythroid progenitor cell;erythroid progenitor cell, mammalian",,96.723,94.29,96.723,1107767,1101758,-0.037
EFNB2,,,no,True,ENSG00000125266,Ephrin-B2 (EPH-related receptor tyrosine kinase ligand 5) (LERK-5) (HTK ligand) (HTK-L),Cell membrane,vasa recta ascending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;epithelial cell of thymus;cortical thymic epithelial cell;gut endothelial cell;endocardial cell;forebrain radial glial cell,EPHB,2.327,2.248,2.327,26648,26267,-0.05
EGFL7,,,no,True,ENSG00000172889,Epidermal growth factor-like protein 7 (EGF-like protein 7) (Multiple epidermal growth factor-like domains protein 7) (Multiple EGF-like domains protein 7) (NOTCH4-like protein) (Vascular endothelial statin) (VE-statin) (Zneu1),Secreted,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;epithelial cell;endothelial tip cell;endothelial cell of artery;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;pancreatic A cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of uterus;cerebral cortex endothelial cell",,1.812,3.17,3.17,20757,37035,0.806
EGLN3,,,no,True,ENSG00000129521,Prolyl hydroxylase EGLN3,Nucleus,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;melanocyte of skin,,0.686,0.773,0.773,7860,9033,0.172
EIF4A1,,,no,True,ENSG00000161960,Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I),,"CD34-positive, CD38-negative hematopoietic stem cell;myoepithelial cell;myoepithelial cell of mammary gland;prostate gland microvascular endothelial cell;basal cell of prostate epithelium;epithelial cell of urethra;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;T-helper 17 cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;proerythroblast;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate",,47.106,46.623,47.106,539504,544777,-0.015
EIF4EBP1,,,no,True,ENSG00000187840,Eukaryotic translation initiation factor 4E-binding protein 1 (4E-BP1) (eIF4E-binding protein 1) (Phosphorylated heat- and acid-stable protein regulated by insulin 1) (PHAS-I),,endothelial cell of umbilical vein;osteoclast,,32.9,30.067,32.9,376798,351319,-0.13
ELK3,,,no,True,ENSG00000111145,ETS domain-containing protein Elk-3 (ETS-related protein ERP) (ETS-related protein NET) (Serum response factor accessory protein 2) (SAP-2) (SRF accessory protein 2),Nucleus,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;retinal blood vessel endothelial cell;capillary endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of uterus;surface ectodermal cell;fibroblast of breast,,3.051,2.852,3.051,34941,33323,-0.097
ELOC,,,no,True,ENSG00000154582,Elongin-C (EloC) (Elongin 15 kDa subunit) (RNA polymerase II transcription factor SIII subunit C) (SIII p15) (Transcription elongation factor B polypeptide 1),Nucleus,prostate gland microvascular endothelial cell;mesothelial cell of pleura,,2.98,2.202,2.98,34130,25730,-0.436
EMP1,,,no,True,ENSG00000134531,Epithelial membrane protein 1 (EMP-1) (CL-20) (Protein B4B) (Tumor-associated membrane protein),Membrane,epithelial cell of lacrimal sac;prostate gland microvascular endothelial cell;corneal epithelial cell;conjunctival epithelial cell;tendon cell,,3.046,3.081,3.081,34891,35997,0.016
ENG,,,no,True,ENSG00000106991,Endoglin (CD antigen CD105),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;cardiac endothelial cell;endocardial cell;cerebral cortex endothelial cell;Leydig cell;follicular dendritic cell,,6.726,6.299,6.726,77032,73607,-0.095
ENPP2,,,no,True,ENSG00000136960,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 (E-NPP 2),Secreted,choroid plexus epithelial cell;non-pigmented ciliary epithelial cell;prostate gland microvascular endothelial cell;type B pancreatic cell;pancreatic epsilon cell;endothelial cell of uterus;retinal pigment epithelial cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte,,3.51,3.157,3.51,40201,36884,-0.153
EPAS1,,,no,True,ENSG00000116016,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),Nucleus,respiratory basal cell;basal cell of epithelium of trachea;epithelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;trophoblast giant cell,,23.16,18.712,23.16,265246,218649,-0.308
EPHB4,,,no,True,ENSG00000196411,Ephrin type-B receptor 4,Cell membrane,,EPHB,2.827,2.725,2.827,32372,31845,-0.053
ERG,,,no,True,ENSG00000157554,Transcriptional regulator ERG (Transforming protein ERG),Nucleus,corneal endothelial cell;kidney capillary endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;cardiac endothelial cell;late pro-B cell;glutamatergic neuron;renal interstitial pericyte;kidney interstitial cell,,0.961,1.558,1.558,11012,18202,0.696
ESM1,,,no,True,ENSG00000164283,Endothelial cell-specific molecule 1 (ESM-1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;prostate gland microvascular endothelial cell;type B pancreatic cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree,,0.193,0.189,0.193,2208,2213,-0.026
ESR1,,,no,True,ENSG00000091831,Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1),Nucleus;Cytoplasm;Cell membrane,hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;neuron;hepatic stellate cell;kidney interstitial fibroblast;kidney interstitial cell,DHEA;Estradiol,0.359,0.326,0.359,4112,3815,-0.137
ETS1,,,no,True,ENSG00000134954,Protein C-ets-1 (p54),Nucleus,"prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;surface ectodermal cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human;effector memory CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;type I NK T cell;regulatory T cell;naive T cell;DN3 thymocyte;DN4 thymocyte;immature natural killer cell;DN1 thymic pro-T cell",,1.926,1.752,1.926,22061,20472,-0.137
F2R,,,no,True,ENSG00000181104,Proteinase-activated receptor 1 (PAR-1) (Coagulation factor II receptor) (Thrombin receptor),Cell membrane,endothelial tip cell;endothelial cell of umbilical vein;endocardial cell;pancreatic stellate cell,PARs;KLK;PROCR,1.599,1.326,1.599,18309,15489,-0.27
F2RL3,,,no,True,ENSG00000127533,Proteinase-activated receptor 4 (PAR-4) (Coagulation factor II receptor-like 3) (Thrombin receptor-like 3),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel,PARs,0.947,0.86,0.947,10846,10048,-0.139
F8,,,no,True,ENSG00000185010,Coagulation factor VIII (Antihemophilic factor) (AHF) (Procoagulant component),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell,,0.9,1.185,1.185,10303,13847,0.398
FABP7,,,no,True,ENSG00000164434,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)",Cytoplasm,cerebral cortex endothelial cell;microglial cell;radial glial cell;Mueller cell;forebrain radial glial cell;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;glutamatergic neuron;neural progenitor cell,,0.057,0.017,0.057,656,201,-1.735
FAM107A,,,no,True,ENSG00000168309,Actin-associated protein FAM107A (Down-regulated in renal cell carcinoma 1) (Protein TU3A),Nucleus,vasa recta descending limb cell;endothelial cell of artery;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;acinar cell of salivary gland;forebrain radial glial cell,,2.266,1.861,2.266,25957,21745,-0.284
FBLN2,,,no,True,ENSG00000163520,Fibulin-2 (FIBL-2),Secreted,mesenchymal stem cell;endothelial cell of artery;endocardial cell;endosteal cell;skeletal muscle fibroblast;decidual cell;connective tissue cell;fibroblast;keratocyte;reticular cell;brown preadipocyte;skin fibroblast;tendon cell;adventitial cell,,0.703,0.554,0.703,8049,6469,-0.344
FCN2,,,no,True,ENSG00000160339,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),Secreted,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid,,0.1,0.091,0.1,1149,1060,-0.145
FGF10,,,no,True,ENSG00000070193,Fibroblast growth factor 10 (FGF-10) (Keratinocyte growth factor 2),Secreted,corneal endothelial cell;endosteal cell;neuron,FGF,1.064,0.845,1.064,12191,9874,-0.333
FLI1,,,no,True,ENSG00000151702,Friend leukemia integration 1 transcription factor (Proto-oncogene Fli-1) (Transcription factor ERGB),Nucleus,cardiac endothelial cell;late pro-B cell;immature innate lymphoid cell,,1.253,1.669,1.669,14349,19496,0.413
FLT4,,,no,True,ENSG00000037280,Vascular endothelial growth factor receptor 3 (VEGFR-3),Cell membrane,endothelial cell of lymphatic vessel;surface ectodermal cell,,0.634,1.107,1.107,7260,12930,0.804
FOXC1,,,no,True,ENSG00000054598,Forkhead box protein C1 (Forkhead-related protein FKHL7) (Forkhead-related transcription factor 3) (FREAC-3),Nucleus,basal cell of epithelium of bronchus;retinal blood vessel endothelial cell;acinar cell of salivary gland;basal epithelial cell of tracheobronchial tree;endocardial cell;cerebral cortex endothelial cell;salivary gland cell;tracheobronchial serous cell,,0.999,0.941,0.999,11447,10991,-0.088
FOXC2,,,no,True,ENSG00000176692,Forkhead box protein C2 (Forkhead-related protein FKHL14) (Mesenchyme fork head protein 1) (MFH-1 protein) (Transcription factor FKH-14),Nucleus,endothelial cell of lymphatic vessel;vascular associated smooth muscle cell;smooth muscle cell of prostate,,0.04,0.02,0.04,462,229,-1.041
FOXO1,,,no,True,ENSG00000150907,Forkhead box protein O1 (Forkhead box protein O1A) (Forkhead in rhabdomyosarcoma),Cytoplasm,renal beta-intercalated cell;endothelial cell of pericentral hepatic sinusoid;skeletal muscle fiber;cell of skeletal muscle;fat cell;white fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,6.409,6.11,6.409,73403,71398,-0.069
FOXP1,,,no,True,ENSG00000114861,Forkhead box protein P1 (Mac-1-regulated forkhead) (MFH),Nucleus,cholangiocyte;basal epithelial cell of prostatic duct;renal beta-intercalated cell;renal alpha-intercalated cell;luminal cell of prostate epithelium;dermis microvascular lymphatic vessel endothelial cell;mesothelial fibroblast;papillary tips cell,,4.356,5.357,5.357,49894,62590,0.298
FRZB,,,no,True,ENSG00000162998,Secreted frizzled-related protein 3 (sFRP-3) (Frezzled) (Fritz) (Frizzled-related protein 1) (FrzB-1),Secreted,pancreatic epsilon cell;small intestine goblet cell;ileal goblet cell;cerebral cortex endothelial cell;retinal pigment epithelial cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;radial glial cell;Mueller cell;chondrocyte,,0.603,0.641,0.641,6904,7485,0.088
FSCN1,,,no,True,ENSG00000075618,Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55),Cytoplasm,glioblast;Schwann cell precursor;neural crest cell;Sertoli cell;endothelial tip cell;mesothelial cell;lung endothelial cell;granulosa cell;gut endothelial cell;ovarian surface epithelial cell;Hofbauer cell;immature Schwann cell;enteric neuron;peripheral nervous system neuron,,2.087,2.471,2.471,23905,28869,0.243
GAS6,,,no,True,ENSG00000183087,Growth arrest-specific protein 6 (GAS-6) (AXL receptor tyrosine kinase ligand),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;fenestrated cell;glomerular endothelial cell;epithelial cell of thymus;cortical thymic epithelial cell,GAS,12.655,15.47,15.47,144941,180761,0.29
GATA4,,,no,True,ENSG00000136574,Transcription factor GATA-4 (GATA-binding factor 4),Nucleus,Sertoli cell;mesothelial cell;granulosa cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;ovarian surface epithelial cell;Leydig cell;regular atrial cardiac myocyte,,8.05,8.864,8.864,92197,103568,0.139
GDF15,,,no,True,ENSG00000130513,Growth/differentiation factor 15 (GDF-15) (Macrophage inhibitory cytokine 1) (MIC-1) (NSAID-activated gene 1 protein) (NAG-1) (NSAID-regulated gene 1 protein) (NRG-1) (Placental TGF-beta) (Placental bone morphogenetic protein) (Prostate differentiation factor),Secreted,endothelial cell of umbilical vein;bronchial goblet cell;urothelial cell;bladder urothelial cell;club cell;epithelial cell of urethra;trophoblast giant cell;syncytiotrophoblast cell;bladder cell,GDF,3.439,2.825,3.439,39392,33008,-0.284
GIMAP4,,,no,True,ENSG00000133574,GTPase IMAP family member 4 (Immunity-associated nucleotide 1 protein) (IAN-1) (hIAN1) (Immunity-associated protein 4),Cytoplasm,"endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell of artery;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of uterus;alpha-beta T cell;immature NK T cell;mature alpha-beta T cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human;mucosal invariant T cell;mature T cell;exhausted T cell;DN3 thymocyte;double negative T regulatory cell",,2.742,3.991,3.991,31408,46633,0.541
