gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
SATB1,,,no,True,ENSG00000182568,DNA-binding protein SATB1 (Special AT-rich sequence-binding protein 1),Nucleus matrix,"liver dendritic cell;T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;intraepithelial lymphocyte;immature T cell;thymocyte;early T lineage precursor;common lymphoid progenitor",,8.1,7.843,8.1,92770,91644,-0.047
SCIN,,,no,True,ENSG00000006747,Scinderin (Adseverin),Cytoplasm,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;renal principal cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;kidney loop of Henle thin ascending limb epithelial cell;kidney connecting tubule epithelial cell;microglial cell;kidney collecting duct cell,,0.519,0.663,0.663,5940,7750,0.355
SCN7A,,,no,True,ENSG00000136546,Sodium channel protein type 7 subunit alpha (Putative voltage-gated sodium channel subunit alpha Nax) (Sodium channel protein cardiac and skeletal muscle subunit alpha) (Sodium channel protein type VII subunit alpha),Cell membrane,skeletal muscle fibroblast;smooth muscle myoblast;Schwann cell;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;fibroblast of lung;bronchus fibroblast of lung;pericyte,,1.008,1.117,1.117,11539,13053,0.149
SCNN1A,,,no,True,ENSG00000111319,Amiloride-sensitive sodium channel subunit alpha (Alpha-NaCH) (Epithelial Na(+) channel subunit alpha) (Alpha-ENaC) (ENaCA) (Nonvoltage-gated sodium channel 1 subunit alpha) (SCNEA),Apical cell membrane,pulmonary ionocyte;small intestine goblet cell;ionocyte;serous cell of epithelium of trachea,,6.872,8.356,8.356,78699,97638,0.282
SCNN1G,,,no,True,ENSG00000166828,Amiloride-sensitive sodium channel subunit gamma (Epithelial Na(+) channel subunit gamma) (ENaCG) (Gamma-ENaC) (Gamma-NaCH) (Nonvoltage-gated sodium channel 1 subunit gamma) (SCNEG),Apical cell membrane,duct epithelial cell;kidney collecting duct epithelial cell;kidney collecting duct principal cell;basal epithelial cell of prostatic duct;renal principal cell;pulmonary ionocyte;lung goblet cell;taste receptor cell;epithelial cell of prostate;luminal cell of prostate epithelium;kidney connecting tubule epithelial cell;ionocyte;kidney collecting duct cell,,1.926,1.703,1.926,22063,19902,-0.178
SELENBP1,,,no,True,ENSG00000143416,Methanethiol oxidase (MTO),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of large intestine;intestinal crypt stem cell of colon;enterocyte of epithelium of large intestine;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;respiratory goblet cell;tracheal goblet cell;erythrocyte;erythroid lineage cell;reticulocyte;enucleated reticulocyte;erythroblast;primitive red blood cell;transit amplifying cell of colon,,3.131,3.548,3.548,35860,41459,0.18
SELL,,,no,True,ENSG00000188404,L-selectin (CD62 antigen-like family member L) (Leukocyte adhesion molecule 1) (LAM-1) (Leukocyte surface antigen Leu-8) (Leukocyte-endothelial cell adhesion molecule 1) (LECAM1) (Lymph node homing receptor) (TQ1) (gp90-MEL) (CD antigen CD62L),Cell membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;hematopoietic cell;blood cell;granulocyte;neutrophil;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;naive B cell;T-helper 2 cell;naive regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;naive thymus-derived CD8-positive, alpha-beta T cell;gamma-delta T cell;double negative thymocyte;CD16-negative, CD56-bright natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;pro-T cell",SELL;SELPLG,0.14,0.098,0.14,1602,1142,-0.517
SELPLG,,,no,True,ENSG00000110876,P-selectin glycoprotein ligand 1 (PSGL-1) (Selectin P ligand) (CD antigen CD162),Membrane,"hematopoietic cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;non-classical monocyte;exhausted T cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human",SELPLG,0.678,0.869,0.869,7767,10151,0.357
SEMA4D,,,no,True,ENSG00000187764,Semaphorin-4D (A8) (BB18) (GR3) (CD antigen CD100),Cell membrane,kidney loop of Henle thin descending limb epithelial cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell,SEMA4,3.699,4.466,4.466,42365,52189,0.272
SEMA7A,,,no,True,ENSG00000138623,Semaphorin-7A (CDw108) (JMH blood group antigen) (John-Milton-Hargen human blood group Ag) (Semaphorin-K1) (Sema K1) (Semaphorin-L) (Sema L) (CD antigen CD108),Cell membrane,trophoblast giant cell,SEMA7,0.099,0.117,0.117,1133,1367,0.242
SEPTIN6,,,no,True,ENSG00000125354,Septin-6,Cytoplasm,"hematopoietic stem cell;T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;immature T cell;thymocyte;double negative thymocyte;DN4 thymocyte;large pre-B-II cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor",,2.85,2.701,2.85,32642,31561,-0.077
SEPTIN9,,,no,True,ENSG00000184640,Septin-9 (MLL septin-like fusion protein MSF-A) (MLL septin-like fusion protein) (Ovarian/Breast septin) (Ov/Br septin) (Septin D1),Cytoplasm,mast cell;mucosal type mast cell;late pro-B cell;early lymphoid progenitor;papillary tips cell,,17.655,17.64,17.655,202202,206117,-0.001
SFRP1,,,no,True,ENSG00000104332,Secreted frizzled-related protein 1 (FRP-1) (sFRP-1) (Secreted apoptosis-related protein 2) (SARP-2),Secreted,basal cell;acinar cell of salivary gland;ovarian surface epithelial cell;Leydig cell;mesodermal cell;radial glial cell;forebrain radial glial cell;myofibroblast cell,,1.146,0.866,1.146,13123,10117,-0.404
SFRP4,,,no,True,ENSG00000106483,"Secreted frizzled-related protein 4 (sFRP-4) (Frizzled protein, human endometrium) (FrpHE)",Secreted,uterine smooth muscle cell;connective tissue cell;fibroblast;reticular cell;fibroblast of mammary gland;myofibroblast cell;stromal cell;stromal cell of ovary;theca cell,,0.461,0.643,0.643,5285,7516,0.479
SFRP5,,,no,True,ENSG00000120057,Secreted frizzled-related protein 5 (sFRP-5) (Frizzled-related protein 1b) (FRP-1b) (Secreted apoptosis-related protein 3) (SARP-3),Secreted,pancreatic ductal cell;double negative thymocyte,,12.137,14.818,14.818,139005,173150,0.288
SFXN1,,,no,True,ENSG00000164466,Sideroflexin-1,Mitochondrion inner membrane,"activated CD4-positive, alpha-beta T cell",,4.065,3.965,4.065,46552,46329,-0.036
SH2D1A,,,no,True,ENSG00000183918,SH2 domain-containing protein 1A (Duncan disease SH2-protein) (Signaling lymphocytic activation molecule-associated protein) (SLAM-associated protein) (T-cell signal transduction molecule SAP),Cytoplasm,"mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;T follicular helper cell;activated CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;type I NK T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;double negative T regulatory cell;CD16-negative, CD56-bright natural killer cell, human;pro-T cell;DN1 thymic pro-T cell",,0.103,0.133,0.133,1179,1558,0.373
SH2D1B,,,no,True,ENSG00000198574,SH2 domain-containing protein 1B (EWS/FLI1-activated transcript 2) (EAT-2),,"mature NK T cell;type I NK T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 3 innate lymphoid cell",,0.044,0.04,0.044,506,462,-0.16
SH2D2A,,,no,True,ENSG00000027869,SH2 domain-containing protein 2A (SH2 domain-containing adapter protein) (T cell-specific adapter protein) (TSAd) (VEGF receptor-associated protein),Cytoplasm,"mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;regulatory T cell;exhausted T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell",,0.677,0.39,0.677,7748,4555,-0.795
SH3BP5,,,no,True,ENSG00000131370,SH3 domain-binding protein 5 (SH3BP-5) (SH3 domain-binding protein that preferentially associates with BTK),Cytoplasmic vesicle membrane,epithelial cell;retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung endothelial cell;cortical cell of adrenal gland;fenestrated cell;endothelial cell;endothelial cell of vascular tree;alternatively activated macrophage;extravillous trophoblast;gamma-delta T cell;fibroblast of breast,,1.779,1.723,1.779,20378,20131,-0.046
SHFL,,,no,True,ENSG00000130813,Shiftless antiviral inhibitor of ribosomal frameshifting protein (SFL) (SHFL) (Interferon-regulated antiviral protein) (IRAV) (Repressor of yield of DENV protein) (RyDEN),Cytoplasm,"activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human",,1.023,1.357,1.357,11714,15853,0.408
SHMT2,,,no,True,ENSG00000182199,"Serine hydroxymethyltransferase, mitochondrial (SHMT)",Mitochondrion,"B-1a B cell;activated CD4-positive, alpha-beta T cell;DN4 thymocyte;macrophage dendritic cell progenitor",,16.398,19.342,19.342,187810,226006,0.238
SIAH1,,,no,True,ENSG00000196470,E3 ubiquitin-protein ligase SIAH1,Cytoplasm;Nucleus,syncytiotrophoblast cell,,3.557,3.393,3.557,40742,39650,-0.068
SIGLEC6,,,no,True,ENSG00000105492,Sialic acid-binding Ig-like lectin 6 (Siglec-6) (CD33 antigen-like 1) (CDw327) (Obesity-binding protein 1) (OB-BP1) (CD antigen CD327),Secreted,"basophil;dendritic cell, human;mast cell",,0.071,0.099,0.099,812,1157,0.482
SIK2,,,no,True,ENSG00000170145,Serine/threonine-protein kinase SIK2,Cytoplasm,fat cell;white fat cell;brown fat cell;subcutaneous fat cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,4.571,5.745,5.745,52350,67133,0.33
SIRPG,,,no,True,ENSG00000089012,Signal-regulatory protein gamma (SIRP-gamma) (CD172 antigen-like family member B) (Signal-regulatory protein beta-2) (SIRP-b2) (SIRP-beta-2) (CD antigen CD172g),Membrane,"CD4-positive helper T cell;T follicular helper cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;regulatory T cell;intraepithelial lymphocyte;DN4 thymocyte;double negative T regulatory cell",SIRP,0.042,0.057,0.057,478,663,0.443
SLAMF1,,,no,True,ENSG00000117090,Signaling lymphocytic activation molecule (CDw150) (IPO-3) (SLAM family member 1) (CD antigen CD150),Cell membrane,"blood cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;regulatory T cell;intraepithelial lymphocyte;group 2 innate lymphoid cell",,0.094,0.14,0.14,1076,1638,0.577
SLAMF6,,,no,True,ENSG00000162739,SLAM family member 6 (Activating NK receptor) (NK-T-B-antigen) (NTB-A) (CD antigen CD352),Cell membrane,"effector CD4-positive, alpha-beta T cell;type I NK T cell;double negative T regulatory cell",,0.124,0.172,0.172,1423,2015,0.473
SLC12A2,,,no,True,ENSG00000064651,Solute carrier family 12 member 2 (Basolateral Na-K-Cl symporter) (Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2),Basolateral cell membrane,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;epithelial cell;intrahepatic cholangiocyte;lung endothelial cell;intestine goblet cell;large intestine goblet cell;colon goblet cell;small intestine goblet cell;ileal goblet cell;epithelial cell of sweat gland;endothelial cell;endothelial cell of vascular tree;transit amplifying cell of small intestine;tracheobronchial serous cell;serous cell of epithelium of trachea;serous cell of epithelium of bronchus,,8.073,10.498,10.498,92454,122667,0.379
SLC18A2,,,no,True,ENSG00000165646,Synaptic vesicular amine transporter (Monoamine transporter) (Solute carrier family 18 member 2) (Vesicular amine transporter 2) (VAT2),Cytoplasmic vesicle,basophil;eosinophil;mast cell;mucosal type mast cell,5-HT;Adrenaline;Noradrenaline;Dopamine,0.949,0.255,0.949,10871,2976,-1.898
SLC19A1,,,no,True,ENSG00000173638,Reduced folate transporter (FOLT) (Cyclic dinucleotide:anion antiporter SLC19A1) (Folate:anion antiporter SLC19A1) (Intestinal folate carrier 1) (IFC-1) (Placental folate transporter) (Reduced folate carrier protein) (RFC) (hRFC) (Reduced folate transporter 1) (RFT-1) (Solute carrier family 19 member 1) (hSLC19A1),Cell membrane,syncytiotrophoblast cell,,0.22,0.253,0.253,2517,2959,0.204
SLC1A3,,,no,True,ENSG00000079215,Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3),Cell membrane,macrophage;tissue-resident macrophage;Kupffer cell;central nervous system macrophage;microglial cell;mature microglial cell;immature innate lymphoid cell;neuron associated cell;glial cell;astrocyte;Bergmann glial cell;mature astrocyte;radial glial cell;Mueller cell;forebrain radial glial cell;neuron;subcutaneous fat cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,0.708,0.511,0.708,8106,5976,-0.469
SLC26A2,,,no,True,ENSG00000155850,Sulfate transporter (Diastrophic dysplasia protein) (Solute carrier family 26 member 2),Cell membrane,intestinal crypt stem cell of large intestine;enterocyte of epithelium of large intestine;acinar cell of salivary gland;epithelial cell of large intestine;syncytiotrophoblast cell,,1.835,1.671,1.835,21015,19521,-0.135
SLC26A3,,,no,True,ENSG00000091138,Chloride anion exchanger (Down-regulated in adenoma) (Protein DRA) (Solute carrier family 26 member 3),Apical cell membrane,basal cell of epidermis;stem cell of epidermis;enterocyte;enterocyte of epithelium of large intestine;paneth cell of epithelium of small intestine;luminal cell of prostate epithelium;epithelial cell of sweat gland;mature microglial cell;melanocyte of skin;mature astrocyte;subcutaneous fat cell;sebaceous gland cell,,0.035,,0.035,397,0,
SLC29A1,,,no,True,ENSG00000112759,"Equilibrative nucleoside transporter 1 (hENT1) (Equilibrative nitrobenzylmercaptopurine riboside-sensitive nucleoside transporter) (Equilibrative NBMPR-sensitive nucleoside transporter) (es nucleoside transporter) (Nucleoside transporter, es-type) (Solute carrier family 29 member 1)",Basolateral cell membrane,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;primitive red blood cell",Adenosine,11.521,14.179,14.179,131945,165673,0.299
SLC2A1,,,no,True,ENSG00000117394,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",Cell membrane,cerebral cortex endothelial cell;trophoblast giant cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;erythrocyte;enucleate erythrocyte;erythroid lineage cell;reticulocyte;Mueller cell;fibroblast,,1.168,1.595,1.595,13374,18635,0.45
SLC40A1,,,no,True,ENSG00000138449,Solute carrier family 40 member 1 (Ferroportin-1) (Iron-regulated transporter 1),Cell membrane,"placental villous trophoblast;syncytiotrophoblast cell;erythroid progenitor cell, mammalian;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung",,21.916,21.592,21.916,251007,252292,-0.022
SLC43A2,,,no,True,ENSG00000167703,Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2),Cell membrane,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;ionocyte;inflammatory macrophage;trophoblast giant cell;placental villous trophoblast;syncytiotrophoblast cell,,1.585,2.057,2.057,18158,24031,0.375
SLC4A1,,,no,True,ENSG00000004939,Band 3 anion transport protein (Anion exchange protein 1) (AE 1) (Anion exchanger 1) (Solute carrier family 4 member 1) (CD antigen CD233),Cell membrane,duct epithelial cell;kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;renal intercalated cell;renal alpha-intercalated cell;blood cell;erythrocyte;enucleate erythrocyte;erythroid lineage cell;reticulocyte;enucleated reticulocyte;erythroblast;primitive red blood cell;kidney collecting duct cell,,0.036,0.011,0.036,407,125,-1.732
SLC9A3R1,,,no,True,ENSG00000109062,,,"T-helper 17 cell;CD8-positive, alpha-beta cytotoxic T cell;exhausted T cell;CD16-positive, CD56-dim natural killer cell, human;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,10.691,10.44,10.691,122445,121993,-0.034
SLFN5,,,no,True,ENSG00000166750,Schlafen family member 5,,"memory regulatory T cell;CD8-positive, alpha-beta cytokine secreting effector T cell",,3.048,3.097,3.097,34903,36187,0.023
SLIT2,,,no,True,ENSG00000145147,Slit homolog 2 protein (Slit-2),Secreted,renal intercalated cell;renal alpha-intercalated cell;taste receptor cell;muscle cell;smooth muscle cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;mesothelial fibroblast;fibro/adipogenic progenitor cell,SLIT,1.03,1.262,1.262,11800,14749,0.293
SLIT3,,,no,True,ENSG00000184347,Slit homolog 3 protein (Slit-3) (Multiple epidermal growth factor-like domains protein 5) (Multiple EGF-like domains protein 5),Secreted,chromaffin cell;lens epithelial cell;anterior lens cell;lens fiber cell;parietal epithelial cell;smooth muscle myoblast;sympathetic neuron;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of lung;kidney interstitial fibroblast;mesothelial fibroblast;renal interstitial pericyte;fibro/adipogenic progenitor cell;kidney interstitial cell,,1.058,0.872,1.058,12120,10194,-0.279
SMAP2,,,no,True,ENSG00000084070,Stromal membrane-associated protein 2 (Stromal membrane-associated protein 1-like),Cytoplasm,"granulocyte;neutrophil;mature conventional dendritic cell;memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive regulatory T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;type I NK T cell;DN3 thymocyte;DN4 thymocyte;immature natural killer cell;immature innate lymphoid cell;DN1 thymic pro-T cell",,6.121,7.156,7.156,70105,83617,0.225
SMC4,,,no,True,ENSG00000113810,Structural maintenance of chromosomes protein 4 (SMC protein 4) (SMC-4) (Chromosome-associated polypeptide C) (hCAP-C) (XCAP-C homolog),Nucleus,"double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell",,2.994,3.675,3.675,34287,42946,0.296
SMCHD1,,,no,True,ENSG00000101596,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1),Chromosome,granulocyte;neutrophil;IgG memory B cell;memory regulatory T cell,,5.562,4.617,5.562,63698,53950,-0.269
SMPD3,,,no,True,ENSG00000103056,Sphingomyelin phosphodiesterase 3,Golgi apparatus membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;gamma-delta T cell;immature T cell;thymocyte;osteoblast",,0.259,0.404,0.404,2968,4719,0.64
SNHG1,,,no,True,ENSG00000255717,,,"intestinal crypt stem cell of large intestine;myoepithelial cell;myoepithelial cell of mammary gland;naive thymus-derived CD8-positive, alpha-beta T cell;common myeloid progenitor",,4.78,5.217,5.217,54750,60963,0.126
SNRPB,,,no,True,ENSG00000125835,Small nuclear ribonucleoprotein-associated proteins B and B' (snRNP-B) (Sm protein B/B') (Sm-B/B') (SmB/B'),Cytoplasm,fallopian tube secretory epithelial cell;alpha-beta T cell;mature T cell;erythroid progenitor cell;pre-conventional dendritic cell,,9.627,9.444,9.627,110255,110355,-0.028
SOCS1,,,no,True,ENSG00000185338,Suppressor of cytokine signaling 1 (SOCS-1) (JAK-binding protein) (JAB) (STAT-induced STAT inhibitor 1) (SSI-1) (Tec-interacting protein 3) (TIP-3),Nucleus,"intestinal crypt stem cell of large intestine;epithelial cell of thymus;basophil;mast cell;mucosal type mast cell;T cell;effector CD4-positive, alpha-beta T cell;DN3 thymocyte;decidual natural killer cell, human;group 2 innate lymphoid cell;DN1 thymic pro-T cell",,0.963,0.642,0.963,11029,7496,-0.586
SOCS3,,,no,True,ENSG00000184557,Suppressor of cytokine signaling 3 (SOCS-3) (Cytokine-inducible SH2 protein 3) (CIS-3) (STAT-induced STAT inhibitor 3) (SSI-3),,mesenchymal stem cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endothelial cell of uterus;tongue muscle cell;decidual cell;myofibroblast cell;tendon cell,,18.79,7.464,18.79,215199,87219,-1.332
SORD,,,no,True,ENSG00000140263,Sorbitol dehydrogenase (SDH),Mitochondrion membrane,goblet cell;respiratory goblet cell;tracheal goblet cell;epithelial cell of prostate;luminal cell of prostate epithelium,,7.462,5.697,7.462,85464,66568,-0.389
SORT1,,,no,True,ENSG00000134243,Sortilin (100 kDa NT receptor) (Glycoprotein 95) (Gp95) (Neurotensin receptor 3) (NT3) (NTR3),Golgi apparatus,pigmented epithelial cell;melanocyte of skin;smooth muscle cell of sphincter of pupil;white fat cell,NTS;NT;GRN,7.225,6.104,7.225,82745,71328,-0.243
SOS1,,,no,True,ENSG00000115904,Son of sevenless homolog 1 (SOS-1),,mesothelial fibroblast;fat cell;white fat cell;brown fat cell;adipocyte of epicardial fat of left ventricle,,4.977,5.046,5.046,56997,58960,0.02
SOX10,,,no,True,ENSG00000100146,Transcription factor SOX-10,Cytoplasm,neural crest cell;melanocyte;Schwann cell,,0.198,0.196,0.198,2262,2288,-0.012
SOX11,,,no,True,ENSG00000176887,Transcription factor SOX-11,Nucleus,neural crest cell;cerebral cortex endothelial cell;microglial cell;mesodermal cell;radial glial cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;GABAergic neuron;glutamatergic neuron;peripheral nervous system neuron,,0.016,0.011,0.016,183,125,-0.579
SOX2,,,no,True,ENSG00000181449,Transcription factor SOX-2,Nucleus speckle,glioblast;Schwann cell precursor;neural crest cell;respiratory basal cell;basal cell of epithelium of trachea;lung neuroendocrine cell;brush cell of bronchus;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;radial glial cell;Mueller cell;forebrain radial glial cell;cortical interneuron;cerebral cortex GABAergic interneuron;tracheobronchial serous cell,,0.101,0.051,0.101,1160,596,-0.99
SOX5,,,no,True,ENSG00000134532,Transcription factor SOX-5,Nucleus,melanocyte;oligodendrocyte precursor cell;Bergmann glial cell;neuron;hepatic stellate cell;kidney interstitial fibroblast;fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;fibro/adipogenic progenitor cell;kidney interstitial cell,,0.816,1.024,1.024,9351,11966,0.327
SOX9,,,no,True,ENSG00000125398,Transcription factor SOX-9,Nucleus,intestinal crypt stem cell of large intestine;intrahepatic cholangiocyte;Sertoli cell;duodenum glandular cell;brush cell;intestinal tuft cell;tuft cell of colon;forebrain radial glial cell;chondrocyte;serous cell of epithelium of trachea,,15.268,17.427,17.427,174867,203625,0.191
SP110,,,no,True,ENSG00000135899,Sp110 nuclear body protein (Interferon-induced protein 41/75) (Speckled 110 kDa) (Transcriptional coactivator Sp110),Nucleus,"plasmacytoid dendritic cell, human;dendritic cell, human;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;B-1a B cell;B-1b B cell;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;B cell",,2.55,3.45,3.45,29210,40312,0.436
SPIB,,,no,True,ENSG00000269404,Transcription factor Spi-B,Cytoplasm,"paneth cell;paneth cell of colon;brush cell;intestinal tuft cell;tuft cell of colon;M cell of gut;microfold cell of epithelium of small intestine;follicular dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;IgG memory B cell;germinal center B cell;small pre-B-II cell;common dendritic progenitor",,0.307,0.314,0.314,3514,3674,0.035
SPN,,,no,True,ENSG00000197471,Leukosialin (GPL115) (Galactoglycoprotein) (GALGP) (Leukocyte sialoglycoprotein) (Sialophorin) (CD antigen CD43),Membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;granulocyte monocyte progenitor cell;DN4 thymocyte;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;promyelocyte;basophil mast progenitor cell;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;common myeloid progenitor",ICAM;SN,0.411,0.629,0.629,4711,7350,0.613
SPON1,,,no,True,ENSG00000262655,Spondin-1 (F-spondin) (Vascular smooth muscle cell growth-promoting factor),Secreted,fallopian tube secretory epithelial cell;alveolar type 2 fibroblast cell;bronchus fibroblast of lung;kidney interstitial fibroblast;subcutaneous fat cell;adipocyte of epicardial fat of left ventricle;kidney interstitial cell,,1.865,1.134,1.865,21355,13256,-0.717
SPON2,,,no,True,ENSG00000159674,Spondin-2 (Differentially expressed in cancerous and non-cancerous lung cells 1) (DIL-1) (Mindin),Secreted,"interstitial cell of Cajal;decidual cell;CD8-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;pancreatic stellate cell;stromal cell;stromal cell of ovary;mesenchymal cell",,1.632,1.34,1.632,18694,15660,-0.284
SPRY2,,,no,True,ENSG00000136158,Protein sprouty homolog 2 (Spry-2),Cytoplasm,mesenchymal stem cell;skeletal muscle satellite cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;fibroblast of mammary gland;mural cell,,1.753,1.4,1.753,20072,16356,-0.324
SPTBN1,,,no,True,ENSG00000115306,"Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Fodrin beta chain) (Spectrin, non-erythroid beta chain 1)",Cytoplasm,epithelial cell;intrahepatic cholangiocyte;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;surface ectodermal cell;fat cell;white fat cell;fibro/adipogenic progenitor cell,,32.706,31.229,32.706,374581,364903,-0.067
SREBF1,,,no,True,ENSG00000072310,Sterol regulatory element-binding protein 1 (SREBP-1) (Class D basic helix-loop-helix protein 1) (bHLHd1) (Sterol regulatory element-binding transcription factor 1),Nucleus,white fat cell;brown fat cell,,4.25,6.194,6.194,48677,72372,0.543
SRPX,,,no,True,ENSG00000101955,Sushi repeat-containing protein SRPX,Cell surface,mesenchymal stem cell;lung microvascular endothelial cell;lung endothelial cell;preosteoblast;decidual cell;connective tissue cell;fibroblast;preadipocyte;brown preadipocyte;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast;white fat cell;myofibroblast cell,,6.63,5.403,6.63,75930,63129,-0.295
